OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Of hele, of seknesse, of bildynges","Of hele,° of sekenesse, of bildinges",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1966,,10,10,Of hele of seknesse of bildynges,Of hele of sekenesse of bildinges,u Su S uSx u SuS,u Sx u SuSx u SuS,of@prep hele@n1 of@prep siknesse@n of@prep belding@ger%pl,of@prep hele@n1 of@prep siknesse@n of@prep belding@ger%pl,
"Of faire wyndes, and of tempestes","Of faire windes, and of tempestes",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1967,,10,10,Of faire wyndes and of tempestes,Of faire windes and of tempestes,u Su Su S u SuS,u Su Su S u SuS,of@prep fair@adj wind@n1%pl and@conj of@prep tempest@n%pl,of@prep fair@adj wind@n1%pl and@conj of@prep tempest@n%pl,
"Of qwalm of folk, and eke of bestes;","Of qualme° of folk, and eek of bestes;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1968,DIFF,10,10,Of qwalm of folk and eke of bestes,Of qualme of folk and eek of bestes,u S u S u Su S uS,u Su S u S u S uS,of@prep qualm@n1 of@prep folk@n and@conj ek@adv of@prep beste@n%pl,of@prep  of@prep folk@n and@conj ek@adv of@prep beste@n%pl,
Of dyvers transmutacions,Of divers transmutaciouns°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1969,,0,0,Of dyvers transmutacions,Of divers transmutaciouns,  ,  ,of@prep diverse@adj transmutacioun@n%pl,of@prep diverse@adj transmutacioun@n%pl,
"Of estats, and eke of regions;","Of estats, and eek of regiouns;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1970,,9,9,Of estats and eke of regions,Of estats and eek of regiouns,S uS u Sx u SuS,S uS u S u SuS,of@prep estat@n%pl and@conj ek@adv of@prep regioune@n%pl,of@prep estat@n%pl and@conj ek@adv of@prep regioune@n%pl,
"Of trust, of drede, of jelousye","Of trust, of drede, of jelousie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1971,,0,0,Of trust of drede of jelousye,Of trust of drede of jelousie,     ,     ,of@prep trust@n of@prep drede@n of@prep jelousie@n,of@prep trust@n of@prep drede@n of@prep jelousie@n,
"Of wit, of wynnynge, of folye;","Of wit, of winninge, of folie;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1972,,0,9,Of wit of wynnynge of folye,Of wit of winninge of folie,     ,S u S uSu S uS,of@prep wit@n of@prep winninge@ger1 of@prep folie@n,of@prep wit@n of@prep winninge@ger1 of@prep folie@n,
"Of plente, and of gret famyne","Of plentee, and of greet famine",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1973,,0,0,Of plente and of gret famyne,Of plentee and of greet famine,     ,     ,of@prep plente@n and@conj of@prep gret@adj famine@n,of@prep plente@n and@conj of@prep gret@adj famine@n,
"Of chepe, of derthe, and of ruyne;","Of chepe,° of derth,° and of ruine;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1974,,0,0,Of chepe of derthe and of ruyne,Of chepe of derth and of ruine,      ,      ,of@prep chep@n of@prep derthe@n and@conj of@prep ruine@n,of@prep chep@n of@prep derthe@n and@conj of@prep ruine@n,
Of good or mys governement,Of good or mis governement,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1975,,0,0,Of good or mys governement,Of good or mis governement,    ,    ,of@prep god@adj or@conj mis@adj governement@n,of@prep god@adj or@conj mis@adj governement@n,
"Of fyr, and of dyvers accident.","Of fir, of divers accident.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1976,DIFF,9,0,Of fyr and of dyvers accident,Of fir of divers accident,S u S u Su SuS,    ,of@prep fir@n and@conj of@prep diverse@adj accident@n,of@prep fir@n of@prep diverse@adj accident@n,green
"And loo, thys hous, of which I write","And lo, this hous, of whiche I write",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1977,,0,0,And loo thys hous of which I write,And lo this hous of whiche I write,       ,       ,and@conj lo@interj this@gram_adj hous@n of@prep which@pron ich@pron%nom writen@v%pr_1,and@conj lo@interj this@gram_adj hous@n of@prep which@pron ich@pron%nom writen@v%pr_1,
"Syker be ye, hit nas not lyte","Siker be ye, it nas not lite;°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1978,,0,0,Syker be ye hit nas not lyte,Siker be ye it nas not lite,      ,      ,siker@adj ben@v%pr_pl ye@pron%pl_nom hit@pron ben@v%pt_3_neg not@adv lite@adj1,siker@adj ben@v%pr_pl ye@pron%pl_nom hit@pron ben@v%pt_3_neg not@adv lite@adj1,
For hyt was sixty myle of lengthe.,For it was sixty mile of lengthe;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1979,,0,0,For hyt was sixty myle of lengthe,For it was sixty mile of lengthe,      ,      ,for@conj hit@pron ben@v%pt_3 sixti@num_adj mile@n1 of@prep lengthe@n,for@conj hit@pron ben@v%pt_3 sixti@num_adj mile@n1 of@prep lengthe@n,
Al was the tymber of no strengthe,Al° was the timber of no strengthe,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1980,,0,0,Al was the tymber of no strengthe,Al was the timber of no strengthe,      ,      ,al@conj ben@v%pt_3 the@def_art timber@n1 of@prep no@gram_adj strengthe@n,al@conj ben@v%pt_3 the@def_art timber@n1 of@prep no@gram_adj strengthe@n,
Yet hit is founded to endure,Yet it is founded° to endure,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1981,,0,0,Yet hit is founded to endure,Yet it is founded to endure,     ,     ,yet@adv hit@pron ben@v%pr_3 founden@v2%ppl to@part enduren@v%inf,yet@adv hit@pron ben@v%pr_3 founden@v2%ppl to@part enduren@v%inf,
While that hit lyst to Aventure,"Whil that it list to aventure,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1982,,9,0,While that hit lyst to Aventure,Whil that it list to aventure,Su S u S u SuSx,     ,whil@conj that@part hit@pron listen@v1%pr_3 to@prep aventure@n#propn,whil@conj that@part hit@pron listen@v1%pr_3 to@prep aventure@n#propn,
That is the moder of tydynges,That is the moder of tidinges,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1983,,9,9,That is the moder of tydynges,That is the moder of tidinges,S u S uS u SuS,S u S uS u SuS,that@pron ben@v%pr_3 the@def_art moder@n of@prep tidinge@n%pl,that@pron ben@v%pr_3 the@def_art moder@n of@prep tidinge@n%pl,
As the see of welles and of sprynges;,"As the see of welles and springes,—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1984,DIFF,10,9,As the see of welles and of sprynges,As the see of welles and springes,u S u S uS u S uS,S u S u Su S uS,as@conj the@def_art se@n1 of@prep welle@n%pl and@conj of@prep spring@n%pl,as@conj the@def_art se@n1 of@prep welle@n%pl and@conj spring@n%pl,green
And hyt was shapen lyk a cage.,And it was shapen lik a cage.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1985,,0,0,And hyt was shapen lyk a cage,And it was shapen lik a cage,      ,      ,and@conj hit@pron ben@v%pt_3 shapen@v%ppl like@prep a@indef_art cage@n,and@conj hit@pron ben@v%pt_3 shapen@v%ppl like@prep a@indef_art cage@n,
"Certys,"""" quod y, """"in al myn age","“Certes,” quod I, “in al min age",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1986,DIFF,0,0,Certys quod y in al myn age,Certes quod I in al min age,      ,      ,certes@adv quethen@v%pt_1 ich@pron%nom in@prep al@gram_adj min@pron%gen age@n,certes@adv quethen@v%pt_1 ich@pron%nom in@prep al@gram_adj min@pron%gen age@n,green
Ne saugh y such an hous as this.,Ne saugh I swich a hous as this.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1987,DIFF,0,0,Ne saugh y such an hous as this,Ne saugh I swich a hous as this,       ,       ,ne@adv sen@v1%pt_1 ich@pron%nom swich@gram_adj a@indef_art hous@n as@conj this@pron,ne@adv sen@v1%pt_1 ich@pron%nom swich@gram_adj a@indef_art hous@n as@conj this@pron,green
"And as y wondred me, ywys","¶And as I wondred me,° ywis",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1988,DIFF,0,0,And as y wondred me ywys,And as I wondred me ywis,     ,     ,and@conj as@conj ich@pron%nom wondren@v%pt_1 me@pron2%obj iwis@adv,and@conj as@conj ich@pron%nom wondren@v%pt_1 me@pron2%obj iwis@adv,green
"Upon this hous, tho war was y","Upon this hous, tho war was I",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1989,DIFF,0,0,Upon this hous tho war was y,Upon this hous tho war was I,      ,      ,upon@prep this@gram_adj hous@n tho@adv ware@adj ben@v%pt_3 ich@pron%nom,upon@prep this@gram_adj hous@n tho@adv ware@adj ben@v%pt_3 ich@pron%nom,green
How that myn egle faste by,"How that min egle, faste by",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1990,,0,0,How that myn egle faste by,How that min egle faste by,     ,     ,hou@adv&conj that@part min@pron%gen egle@n faste@adv bi@adv,hou@adv&conj that@part min@pron%gen egle@n faste@adv bi@adv,
Was perched hye upon a stoon;,Was perched hie upon a stoon;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1991,,0,0,Was perched hye upon a stoon,Was perched hie upon a stoon,     ,     ,ben@v%pt_3 perchen@v%ppl heighe@adv upon@prep a@indef_art ston@n,ben@v%pt_3 perchen@v%ppl heighe@adv upon@prep a@indef_art ston@n,
And I gan streghte to hym gon,And I gan streighte to him goon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1992,,0,0,And I gan streghte to hym gon,And I gan streighte to him goon,      ,      ,and@conj ich@pron%nom ginnen@v%pt_1 streight@adv to@prep him@pron%obj gon@v%inf,and@conj ich@pron%nom ginnen@v%pt_1 streight@adv to@prep him@pron%obj gon@v%inf,
"And seyde thus: """"Y preye the",And seide thus: “I preye thee,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1993,DIFF,0,0,And seyde thus Y preye the,And seide thus I preye thee,     ,     ,and@conj seien@v1%pt_3 thus@adv ich@pron%nom preien@v1%pr_1 the@pron2%obj,and@conj seien@v1%pt_3 thus@adv ich@pron%nom preien@v1%pr_1 the@pron2%obj,green
That thou a while abide me,That thou a whil abide° me,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1994,,0,0,That thou a while abide me,That thou a whil abide me,     ,     ,that@conj thou@pron%nom a@indef_art whil@n abiden@v%pr_2 me@pron2%obj,that@conj thou@pron%nom a@indef_art whil@n abiden@v%pr_2 me@pron2%obj,
"For Goddis love, and lete me seen","For Goddes love, and let me seen",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1995,,0,0,For Goddis love and lete me seen,For Goddes love and let me seen,      ,      ,for@prep god@n1#propn%gen love@n1 and@conj leten@v%pr_2 me@pron2%obj sen@v1%inf,for@prep god@n1#propn%gen love@n1 and@conj leten@v%pr_2 me@pron2%obj sen@v1%inf,
What wondres in this place been;,What wondres in this place been;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1996,,0,0,What wondres in this place been,What wondres in this place been,     ,     ,what@gram_adj wonder@n%pl in@prep this@gram_adj place@n ben@v%pr_pl,what@gram_adj wonder@n%pl in@prep this@gram_adj place@n ben@v%pr_pl,
"For yit, paraunter, y may lere","For yit, peraunter,° I may lere°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1997,DIFF,0,0,For yit paraunter y may lere,For yit peraunter I may lere,     ,     ,for@conj yet@adv paraventure@adv ich@pron%nom mouen@v3%pr_1 leren@v%inf,for@conj yet@adv paraventure@adv ich@pron%nom mouen@v3%pr_1 leren@v%inf,green
"Som good theron, or sumwhat here","Som good theron, or sumwhat here",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1998,,0,0,Som good theron or sumwhat here,Som good theron or sumwhat here,     ,     ,som@gram_adj god@n2 ther-on@adv or@conj som-what@pron heren@v%inf,som@gram_adj god@n2 ther-on@adv or@conj som-what@pron heren@v%inf,
"That leef me were, or that y wente.","That leef° me were, or that I wente.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1999,DIFF,0,0,That leef me were or that y wente,That leef me were or that I wente,       ,       ,that@pron lef@adj me@pron2%obj ben@v%pt_3 er@conj1 that@part ich@pron%nom wenden@v%pt_1,that@pron lef@adj me@pron2%obj ben@v%pt_3 er@conj1 that@part ich@pron%nom wenden@v%pt_1,green
"Petre, that is myn entente","“Peter! that is min entente,”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2000,,0,0,Petre that is myn entente,Peter that is min entente,    ,    ,peter@n1#propn_interj that@pron ben@v%pr_3 min@pron%gen entente@n,peter@n1#propn_interj that@pron ben@v%pr_3 min@pron%gen entente@n,
"Quod he to me; """"therfore y duelle.",Quod he to me; “therfor I dwelle;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2001,DIFF,0,0,Quod he to me therfore y duelle,Quod he to me therfor I dwelle,      ,      ,quethen@v%pt_3 he@pron1%nom to@prep me@pron2%obj ther-fore@adv ich@pron%nom dwellen@v%pr_1,quethen@v%pt_3 he@pron1%nom to@prep me@pron2%obj ther-fore@adv ich@pron%nom dwellen@v%pr_1,green
"But certeyn, oon thyng I the telle","But certein, oon thing I thee telle",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2002,,0,0,But certeyn oon thyng I the telle,But certein oon thing I thee telle,      ,      ,but@conj certain@adv on@num_adj thing@n ich@pron%nom the@pron2%obj tellen@v%pr_1,but@conj certain@adv on@num_adj thing@n ich@pron%nom the@pron2%obj tellen@v%pr_1,
That but I bringe the therinne,"That, but° I bringe thee therinne",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2003,,0,0,That but I bringe the therinne,That but I bringe thee therinne,     ,     ,that@conj but@conj ich@pron%nom bringen@v%pr_1 the@pron2%obj ther-inne@adv,that@conj but@conj ich@pron%nom bringen@v%pr_1 the@pron2%obj ther-inne@adv,
Ne shalt thou never kunne gynne,Ne shalt thou never cunne ginne°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2004,,0,0,Ne shalt thou never kunne gynne,Ne shalt thou never cunne ginne,     ,     ,ne@adv shulen@v1%pr_2 thou@pron%nom never@adv connen@v%inf ginnen@v%inf,ne@adv shulen@v1%pr_2 thou@pron%nom never@adv connen@v%inf ginnen@v%inf,
"To come into hyt, out of doute","To come into it, out of doute",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2005,,0,0,To come into hyt out of doute,To come into it out of doute,      ,      ,to@part comen@v%inf in-to@prep hit@pron oute@adv#prep of@prep doute@n,to@part comen@v%inf in-to@prep hit@pron oute@adv#prep of@prep doute@n,
"So faste hit whirleth, lo, aboute.","So faste it whirleth, lo, aboute.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2006,,0,0,So faste hit whirleth lo aboute,So faste it whirleth lo aboute,     ,     ,so@adv faste@adv hit@pron whirlen@v%pr_3 lo@interj abouten@adv,so@adv faste@adv hit@pron whirlen@v%pr_3 lo@interj abouten@adv,
"But sith that Joves, of his grace","But sith that Joves, of his grace",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2007,,0,0,But sith that Joves of his grace,But sith that Joves of his grace,      ,      ,but@conj sitthe@conj that@part jove@n#propn of@prep his@pron1%gen grace@n,but@conj sitthe@conj that@part jove@n#propn of@prep his@pron1%gen grace@n,
"As I have seyd, wol the solace","As I have seid, wol thee solace",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2008,,9,9,As I have seyd wol the solace,As I have seid wol thee solace,S u Su S u S uSx,S u Su S u S uSx,as@conj ich@pron%nom haven@v%pr_1 seien@v1%ppl willen@v%pr_3 the@pron2%obj solasen@v%inf,as@conj ich@pron%nom haven@v%pr_1 seien@v1%ppl willen@v%pr_3 the@pron2%obj solasen@v%inf,
Fynally with these thinges,Finally with these thinges,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2009,,0,0,Fynally with these thinges,Finally with these thinges,   ,   ,finalli@adv with@prep these@gram_adj%pl thing@n%pl,finalli@adv with@prep these@gram_adj%pl thing@n%pl,
Unkouthe syghtes and tydynges,Uncouthe° sightes and tidinges,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2010,,0,0,Unkouthe syghtes and tydynges,Uncouthe sightes and tidinges,   ,   ,uncouth@adj sighte@n%pl and@conj tidinge@n%pl,uncouth@adj sighte@n%pl and@conj tidinge@n%pl,
To passe with thyn hevynesse,To passe° with thin hevinesse;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2011,,0,0,To passe with thyn hevynesse,To passe with thin hevinesse,    ,    ,to@part passen@v%inf with@prep thin@pron%gen hevinesse@n,to@part passen@v%inf with@prep thin@pron%gen hevinesse@n,
Such routhe hath he of thy distresse,Suche routhe° hath he of thy distresse,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2012,,0,9,Such routhe hath he of thy distresse,Suche routhe hath he of thy distresse,      ,Su Sx u S u S uSx,swich@gram_adj reuthe@n haven@v%pr_3 he@pron1%nom of@prep thin@pron%gen distresse@n,swich@gram_adj reuthe@n haven@v%pr_3 he@pron1%nom of@prep thin@pron%gen distresse@n,
That thou suffrest debonairly --,That thou suffrest debonairly°—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2013,,0,0,That thou suffrest debonairly,That thou suffrest debonairly,   ,   ,that@pron thou@pron%nom sufferen@v%pr_2 debonaireli@adv --@dash,that@pron thou@pron%nom sufferen@v%pr_2 debonaireli@adv --@dash,
And wost thyselven outtirly,And wost° thyselven utterly,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2014,,0,0,And wost thyselven outtirly,And wost thyselven utterly,   ,   ,and@conj witen@v1%pr_2 thi-self@pron outreli@adv,and@conj witen@v1%pr_2 thi-self@pron outreli@adv,
Disesperat of alle blys,Disesperat° of alle blis,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2015,,0,0,Disesperat of alle blys,Disesperat of alle blis,   ,   ,desesperat@ppl#adj of@prep al@gram_adj blisse@n,desesperat@ppl#adj of@prep al@gram_adj blisse@n,
Syth that Fortune hath mad amys,Sith that Fortune hath maad amis°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2016,,0,0,Syth that Fortune hath mad amys,Sith that Fortune hath maad amis,     ,     ,sitthe@conj that@part fortune@n#propn haven@v%pr_3 maken@v1%ppl amis@adv,sitthe@conj that@part fortune@n#propn haven@v%pr_3 maken@v1%ppl amis@adv,
The [fruit] of al thyn hertys reste,The fruit° of al thin hertes reste,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2017,,0,0,The fruit of al thyn hertys reste,The fruit of al thin hertes reste,      ,      ,the@def_art fruit@n of@prep al@gram_adj thin@pron%gen herte@n%gen reste@n1,the@def_art fruit@n of@prep al@gram_adj thin@pron%gen herte@n%gen reste@n1,
Languisshe and eke in poynt to breste --,Languisshe° and eek in point to breste°—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2018,,0,0,Languisshe and eke in poynt to breste,Languisshe and eek in point to breste,      ,      ,languishen@v%inf and@conj ek@adv in@prep pointe@n1 to@part bresten@v%inf --@dash,languishen@v%inf and@conj ek@adv in@prep pointe@n1 to@part bresten@v%inf --@dash,
"That he, thrugh hys myghty merite","That he, through his mighty merite",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2019,,0,0,That he thrugh hys myghty merite,That he through his mighty merite,     ,     ,that@conj he@pron1%nom thurgh@prep his@pron1%gen mighti@adj merite@n,that@conj he@pron1%nom thurgh@prep his@pron1%gen mighti@adj merite@n,
"Wol do the an ese, al be hyt lyte","Wol do thee ese,° al be it lite",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2020,DIFF,9,0,Wol do the an ese al be hyt lyte,Wol do thee ese al be it lite,S u S u Sx u S u Sx,       ,willen@v%pr_3 don@v1%inf the@pron2%obj a@indef_art ese@n al@conj ben@v%pr_3 hit@pron lite@adj1,willen@v%pr_3 don@v1%inf the@pron2%obj ese@n al@conj ben@v%pr_3 hit@pron lite@adj1,green
And yaf in expres commaundement,And yaf expres° commaundement,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2021,DIFF,9,0,And yaf in expres commaundement,And yaf expres commaundement,S u S uS uSuS,   ,and@conj yeven@v%pt_3 in@prep expres@adj commaundement@n,and@conj yeven@v%pt_3 expres@adj commaundement@n,green
To which I am obedient,To whiche I am obedient,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2022,,0,0,To which I am obedient,To whiche I am obedient,    ,    ,to@prep which@pron ich@pron%nom ben@v%pr_1 obedient@adj,to@prep which@pron ich@pron%nom ben@v%pr_1 obedient@adj,
To further the with al my myght,To furthre thee° with al my might,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2023,,0,0,To further the with al my myght,To furthre thee with al my might,      ,      ,to@part furtheren@v%inf the@pron2%obj with@prep al@gram_adj min@pron%gen might@n,to@part furtheren@v%inf the@pron2%obj with@prep al@gram_adj min@pron%gen might@n,
And wisse and teche the aryght,And wisse° and teche thee aright,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2024,,0,0,And wisse and teche the aryght,And wisse and teche thee aright,     ,     ,and@conj wissen@v%inf and@conj techen@v%inf the@pron2%obj a-right@adv,and@conj wissen@v%inf and@conj techen@v%inf the@pron2%obj a-right@adv,
Where thou maist most tidynges here.,Wher thou maist most tidinges here;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2025,,9,0,Where thou maist most tidynges here,Wher thou maist most tidinges here,Su S u S uSu Sx,     ,wher@adv&conj thou@pron%nom mouen@v3%pr_2 most@adj%sup tidinge@n%pl heren@v%inf,wher@adv&conj thou@pron%nom mouen@v3%pr_2 most@adj%sup tidinge@n%pl heren@v%inf,
Shaltow here anoon many oon lere.,Shaltow° anoon heer many lere.”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2026,DIFF,9,0,Shaltow here anoon many oon lere,Shaltow anoon heer many lere,Su Sx uS uS u Sx,    ,shulen@v1%pr_2_pron heren@v%inf an-on@adv mani@gram_adj on@pron leren@v%inf,shulen@v1%pr_2_pron an-on@adv heren@v%inf mani@gram_adj leren@v%inf,green
With this word he ryght anoon,"¶With this worde he, right anoon",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2027,,0,0,With this word he ryght anoon,With this worde he right anoon,     ,     ,with@prep this@gram_adj word@n he@pron1%nom righte@adv an-on@adv,with@prep this@gram_adj word@n he@pron1%nom righte@adv an-on@adv,
Hente me up bytweene hys toon,"Hent° me up bitwene his toon,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2028,,0,0,Hente me up bytweene hys toon,Hent me up bitwene his toon,     ,     ,henten@v%pt_3 me@pron2%obj up@adv bitwene@prep his@pron1%gen to@n%pl,henten@v%pt_3 me@pron2%obj up@adv bitwene@prep his@pron1%gen to@n%pl,
And at a wyndowe yn me broghte,And at a windowe in me broghte,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2029,,9,9,And at a wyndowe yn me broghte,And at a windowe in me broghte,S u S uSu S u Sx,S u S uSu S u Sx,and@conj at@prep a@indef_art windoue@n in@prep me@pron2%obj bringen@v%pt_3,and@conj at@prep a@indef_art windoue@n in@prep me@pron2%obj bringen@v%pt_3,
"That in this hous was, as me thoghte --","That in this hous was, as me thoghte°—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2030,,0,0,That in this hous was as me thoghte,That in this hous was as me thoghte,       ,       ,that@pron in@prep this@gram_adj hous@n ben@v%pt_3 as@conj me@pron2%obj thinken@v1%pt_3 --@dash,that@pron in@prep this@gram_adj hous@n ben@v%pt_3 as@conj me@pron2%obj thinken@v1%pt_3 --@dash,
"And therwithalle, me thoughte hit stente","And therwithal, me thoughte it stente,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2031,,0,0,And therwithalle me thoughte hit stente,And therwithal me thoughte it stente,     ,     ,and@conj ther-withal@adv me@pron2%obj thinken@v1%pt_3 hit@pron stinten@v%pt_3,and@conj ther-withal@adv me@pron2%obj thinken@v1%pt_3 hit@pron stinten@v%pt_3,
And nothing hyt aboute wente --,And nothing it aboute wente—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 2032,,0,0,And nothing hyt aboute wente,And nothing it aboute wente,    ,    ,and@conj no-thing@adv hit@pron abouten@adv wenden@v%pt_3 --@dash,and@conj no-thing@adv hit@pron abouten@adv wenden@v%pt_3 --@dash,
