OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
For he bar her on honde of trecherie,For he bar hir on honde° of trecherie,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 158,,10,10,For he bar her on honde of trecherie,For he bar hir on honde of trecherie,u S u S u Su S uxS,u S u S u Su S uxS,for@conj he@pron1%nom beren@v1%pt_3 hire@pron2%fem_obj on@prep honde@n of@prep trecheri@n,for@conj he@pron1%nom beren@v1%pt_3 hire@pron2%fem_obj on@prep honde@n of@prep trecheri@n,
And swor he coude her doublenesse espie,And swoor he coude hir doublenesse espie,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 159,,10,10,And swor he coude her doublenesse espie,And swoor he coude hir doublenesse espie,u S u Su S uxSx uS,u S u Su S uxSx uS,and@conj sweren@v%pt_3 he@pron1%nom connen@v%pt_3 hire@pron1%fem_gen doublenesse@n aspien@v%inf,and@conj sweren@v%pt_3 he@pron1%nom connen@v%pt_3 hire@pron1%fem_gen doublenesse@n aspien@v%inf,
And al was falsnes that she to him mente.,And al was falsnes that she to him mente;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 160,,10,10,And al was falsnes that she to him mente,And al was falsnes that she to him mente,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj al@gram_adjas_n ben@v%pt_3 falsnesse@n that@pron she@pron%nom to@prep him@pron%obj menen@v1%pt_3,and@conj al@gram_adjas_n ben@v%pt_3 falsnesse@n that@pron she@pron%nom to@prep him@pron%obj menen@v1%pt_3,
"Thus swor this thef, and forth his way he wente.","Thus swoor this theef,° and forth his way he wente.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 161,,10,10,Thus swor this thef and forth his way he wente,Thus swoor this theef and forth his way he wente,u S u S u S u S u Sx,u S u S u S u S u Sx,thus@adv sweren@v%pt_3 this@gram_adj thef@n2 and@conj forth@adv his@pron1%gen wei@n he@pron1%nom wenden@v%pt_3,thus@adv sweren@v%pt_3 this@gram_adj thef@n2 and@conj forth@adv his@pron1%gen wei@n he@pron1%nom wenden@v%pt_3,
"Alas, what herte myght enduren hit",Alas! what herte might enduren it,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 162,,0,10,Alas what herte myght enduren hit,Alas what herte might enduren it,     ,uS u Su S uSu S,alas@interj what@pron herte@n mouen@v3%pt_3 enduren@v%inf hit@pron,alas@interj what@pron herte@n mouen@v3%pt_3 enduren@v%inf hit@pron,
"For routhe and wo, her sorwe for to telle?","For routhe or wo, hir sorow for to telle?",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 163,DIFF,10,10,For routhe and wo her sorwe for to telle,For routhe or wo hir sorow for to telle,u Su S u S ux S u Sx,u Su S x u Su S u Sx,for@prep reuthe@n and@conj wo@n hire@pron1%fem_gen sorwe@n for@prep#adv to@part tellen@v%inf,for@prep reuthe@n or@conj wo@n hire@pron1%fem_gen sorwe@n for@prep#adv to@part tellen@v%inf,green
Or what man hath the cunnyng or the wit?,Or what man hath the cunning or the wit?,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 164,,9,10,Or what man hath the cunnyng or the wit,Or what man hath the cunning or the wit,S u S u S u S u S,u S u S u Su S u S,or@conj what@gram_adj man@n haven@v%pr_3 the@def_art conninge@ger or@conj the@def_art wit@n,or@conj what@gram_adj man@n haven@v%pr_3 the@def_art conninge@ger or@conj the@def_art wit@n,
Or what man mighte within the chambre dwelle,Or what man might within the chambre dwelle,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 165,,10,10,Or what man mighte within the chambre dwelle,Or what man might within the chambre dwelle,u S u Su Su S ux Sx,u S u S uS u Su Sx,or@conj what@gram_adj man@n mouen@v3%pt_3 with-inne@prep the@def_art chaumbre@n dwellen@v%inf,or@conj what@gram_adj man@n mouen@v3%pt_3 with-inne@prep the@def_art chaumbre@n dwellen@v%inf,
Yf I to him rehersen sholde the helle,If I to him rehersen shal the helle,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 166,DIFF,9,10,Yf I to him rehersen sholde the helle,If I to him rehersen shal the helle, S u S uSu Sx u Sx,u S u S uSu S u Sx,if@conj ich@pron%nom to@prep him@pron%obj rehersen@v%inf shulen@v1%pt_3 the@def_art helle@n,if@conj ich@pron%nom to@prep him@pron%obj rehersen@v%inf shulen@v1%pr_3 the@def_art helle@n,green
That suffreth fair Anelida the quene,That suffreth fair Anelida the quene,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 167,,10,10,That suffreth fair Anelida the quene,That suffreth fair Anelida the quene,u Su S uSuS u Sx,u Su S uSuS u Sx,that@pron sufferen@v%pr_3 fair@adj anelida@n#propn the@def_art quene@n2,that@pron sufferen@v%pr_3 fair@adj anelida@n#propn the@def_art quene@n2,
"For fals Arcite, that dide her al this tene.","For fals Arcite, that did hir al this tene?°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 168,,10,10,For fals Arcite that dide her al this tene,For fals Arcite that did hir al this tene,u S uSu S ux S u S xx,u S uSu S u S u S xx,for@prep fals@adj arcite@n2#propn that@pron don@v1%pt_3 hire@pron2%fem_obj al@gram_adj this@gram_adj tene@n2,for@prep fals@adj arcite@n2#propn that@pron don@v1%pt_3 hire@pron2%fem_obj al@gram_adj this@gram_adj tene@n2,
"She wepith, waileth, swowneth pitously;","She wepeth, waileth, swowneth° pitously",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 169,,9,9,She wepith waileth swowneth pitously,She wepeth waileth swowneth pitously,S uS uS uS uS,S uS uS uS uS,she@pron%nom wepen@v%pr_3 weilen@v%pr_3 swounen@v%pr_3 pitousli@adv,she@pron%nom wepen@v%pr_3 weilen@v%pr_3 swounen@v%pr_3 pitousli@adv,
To grounde ded she falleth as a ston;,To grounde deed she falleth as a stoon;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 170,,10,10,To grounde ded she falleth as a ston,To grounde deed she falleth as a stoon,u Su S u Su S u S,u Su S u Su S u S,to@prep ground@n ded@adj she@pron%nom fallen@v%pr_3 as@conj a@indef_art ston@n,to@prep ground@n ded@adj she@pron%nom fallen@v%pr_3 as@conj a@indef_art ston@n,
Craumpyssheth her lymes crokedly;,Al crampisshed° hir limes crokedly,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 171,DIFF,0,9,Craumpyssheth her lymes crokedly,Al crampisshed hir limes crokedly,   ,S uSu S uS uS,crampishen@v%pr_3 hire@pron1%fem_gen lim@n1%pl crokedli@adv,al@adv crampishen@v%ppl hire@pron1%fem_gen lim@n1%pl crokedli@adv,green
She speketh as her wit were al agon;,She speketh as hir wit were al agoon;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 172,,10,10,She speketh as her wit were al agon,She speketh as hir wit were al agoon,u Su S u S ux S uS,u Su S u S ux S uS,she@pron%nom speken@v%pr_3 as@conj hire@pron1%fem_gen wit@n ben@v%pt_3 al@adv agon@v%ppl,she@pron%nom speken@v%pr_3 as@conj hire@pron1%fem_gen wit@n ben@v%pt_3 al@adv agon@v%ppl,
Other colour then asshen hath she noon;,Other colour then° asshen hath she noon,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 173,,10,10,Other colour then asshen hath she noon,Other colour then asshen hath she noon,uS uS u Su S u S,uS uS u Su S u S,other@gram_adj colour@n than@conj asshe@n2%pl haven@v%pr_3 she@pron%nom non@gram_adj,other@gram_adj colour@n than@conj asshe@n2%pl haven@v%pr_3 she@pron%nom non@gram_adj,
"Non other word speketh she, moche or lyte",Noon other word [she speketh] moche or lite,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 174,DIFF,10,10,Non other word speketh she moche or lyte,Noon other word she speketh moche or lite,u Su S uS u Su S x,u Su S u Su Sx u Sx,non@gram_adj other@gram_adj word@n speken@v%pr_3 she@pron%nom muche@adj or@conj lite@adj1,non@gram_adj other@gram_adj word@n she@pron%nom speken@v%pr_3 muche@adj or@conj lite@adj1,green
"But `Merci, cruel herte myn, Arcite!'","But “Mercy, cruel herte min, Arcite!”",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 175,,0,9,But Merci cruel herte myn Arcite,But Mercy cruel herte min Arcite,     ,S u Su Su S uSx,but@conj merci@n1 cruel@adj herte@n min@pron%gen arcite@n2#propn,but@conj merci@n1 cruel@adj herte@n min@pron%gen arcite@n2#propn,
And thus endureth til that she was so mat,"And thus endureth, til that she was so mate°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 176,,10,10,And thus endureth til that she was so mat,And thus endureth til that she was so mate,u S uSu S u x S u S,u S uSu S u x S u Sx,and@conj thus@adv enduren@v%pr_3 til@conj that@part she@pron%nom ben@v%pt_3 so@adv mat@adj,and@conj thus@adv enduren@v%pr_3 til@conj that@part she@pron%nom ben@v%pt_3 so@adv mat@adj,
That she ne hath foot on which she may sustene,That she nad° foot on which she may sustene;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 177,DIFF,10,10,That she ne hath foot on which she may sustene,That she nad foot on which she may sustene,u S u S u S u S u Sxx,u S u S u S u S uSx,that@conj she@pron%nom ne@adv haven@v%pr_3 fot@n on@prep which@pron she@pron%nom mouen@v3%pr_3 sustenen@v%inf,that@conj she@pron%nom haven@v%pt_3_neg fot@n ne@adv which@pron she@pron%nom mouen@v3%pr_3 sustenen@v%inf,green
But forth languisshing evere in this estat,"But for languisshing ever in this estate,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 178,DIFF,10,10,But forth languisshing evere in this estat,But for languisshing ever in this estate,u S uSu Sux S u xS,u S uSu Su S u xSx,but@conj forth@adv languishen@v%prp_abs ever@adv in@prep this@gram_adj estat@n,but@conj for@prep languishen@v%prp_abs ever@adv in@prep this@gram_adj estat@n,green
Of which Arcite hath nouther routhe ne tene.,Of which Arcite hath nouther routhe ne tene;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 179,,10,10,Of which Arcite hath nouther routhe ne tene,Of which Arcite hath nouther routhe ne tene,u S uSu S uS ux S xx,u S uSu S uS ux S xx,of@prep which@pron arcite@n2#propn haven@v%pr_3 nouther@conj reuthe@n ne@conj1 tene@n2,of@prep which@pron arcite@n2#propn haven@v%pr_3 nouther@conj reuthe@n ne@conj1 tene@n2,
"His herte was elleswhere, newe and grene","His hert was elleswhere, newe and grene",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 180,,10,10,His herte was elleswhere newe and grene,His hert was elleswhere newe and grene,u Su S uSux Su S xx,u S u SuSu Su S xx,his@pron1%gen herte@n ben@v%pt_3 elleswher@adv neue@adj and@conj grene@adj,his@pron1%gen herte@n ben@v%pt_3 elleswher@adv neue@adj and@conj grene@adj,
That on her wo ne deyneth him not to thinke;,That on hir wo ne deineth him not to thinke,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 181,,10,10,That on her wo ne deyneth him not to thinke,That on hir wo ne deineth him not to thinke,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,that@conj on@prep hire@pron1%fem_gen wo@n ne@adv deinen@v1%pr_3 him@pron%obj not@adv to@part thinken@v2%inf,that@conj on@prep hire@pron1%fem_gen wo@n ne@adv deinen@v1%pr_3 him@pron%obj not@adv to@part thinken@v2%inf,
Him rekketh never wher she flete or synke.,Him rekketh° never wher she flete° or sinke.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 182,,10,10,Him rekketh never wher she flete or synke,Him rekketh never wher she flete or sinke,u Su Su S u Su S x,u Su Su S u Sx u Sx,him@pron%obj recchen@v2%pr_3 never@adv whether@conj she@pron%nom fleten@v1%pr_3 or@conj sinken@v%pr_3,him@pron%obj recchen@v2%pr_3 never@adv whether@conj she@pron%nom fleten@v1%pr_3 or@conj sinken@v%pr_3,
His newe lady holdeth him so narowe,His newe lady holdeth him so narowe°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 183,,10,10,His newe lady holdeth him so narowe,His newe lady holdeth him so narowe,u Su S uS u S uSx,u Su S uS u S uSx,his@pron1%gen neue@adj ladie@n holden@v1%pr_3 him@pron%obj so@adv narwe@adv,his@pron1%gen neue@adj ladie@n holden@v1%pr_3 him@pron%obj so@adv narwe@adv,
"Up by the bridil, at the staves ende","Up by the bridel,° at the staves ende",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 184,,9,9,Up by the bridil at the staves ende,Up by the bridel at the staves ende,S  u Su S u Su Sx,S  u Su S u Su Sx,up@adv bi@prep the@def_art bridel@n at@prep the@def_art staf@n%gen ende@n1,up@adv bi@prep the@def_art bridel@n at@prep the@def_art staf@n%gen ende@n1,
That every word he dredeth as an arowe;,"That every word, he drad° hit as an arowe;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 185,DIFF,10,0,That every word he dredeth as an arowe,That every word he drad hit as an arowe,u Su S u Sx u S uSx,        ,that@conj everi@pron_gram_adj word@n he@pron1%nom dreden@v%pr_3 as@conj a@indef_art arwe@n,that@conj everi@pron_gram_adj word@n he@pron1%nom dreden@v%ppl_abs hit@pron as@conj a@indef_art arwe@n,green
Her daunger made him bothe bowe and bende,Hir daunger° made him bothe bowe and bende,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 186,,10,10,Her daunger made him bothe bowe and bende,Hir daunger made him bothe bowe and bende,u Su Su S ux Sx u Sx,u Su Su S ux Sx u Sx,hire@pron1%fem_gen daunger@n maken@v1%pt_3 him@pron%obj bothe@num_conj bouen@v1%inf and@conj benden@v1%inf,hire@pron1%fem_gen daunger@n maken@v1%pt_3 him@pron%obj bothe@num_conj bouen@v1%inf and@conj benden@v1%inf,
"And as her liste, made him turne or wende","And as hir liste,° made him turne or wende;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 187,,10,10,And as her liste made him turne or wende,And as hir liste made him turne or wende,u S u Su Sx u Sx u Sx,u S u Su Sx u Sx u Sx,and@conj as@conj hire@pron2%fem_obj listen@v1%pt_3 maken@v1%pt_3 him@pron%obj turnen@v%inf or@conj wenden@v%inf,and@conj as@conj hire@pron2%fem_obj listen@v1%pt_3 maken@v1%pt_3 him@pron%obj turnen@v%inf or@conj wenden@v%inf,
For she ne graunted him in her lyvynge,For she ne graunted him in hir livinge,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 188,,9,10,For she ne graunted him in her lyvynge,For she ne graunted him in hir livinge,S u S uS u S u S,u S u Su S u S uSx,for@conj she@pron%nom ne@adv graunten@v%pt_3 him@pron%obj in@prep hire@pron1%fem_gen livinge@ger,for@conj she@pron%nom ne@adv graunten@v%pt_3 him@pron%obj in@prep hire@pron1%fem_gen livinge@ger,
No grace whi that he hath lust to singe,No grace why° that he hath lust to singe;°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 189,,10,0,No grace whi that he hath lust to singe,No grace why that he hath lust to singe,u Su S u S u S u Sx,        ,no@gram_adj grace@n whi@adv that@part he@pron1%nom haven@v%pr_3 lust@n to@part singen@v%inf,no@gram_adj grace@n whi@adv that@part he@pron1%nom haven@v%pr_3 lust@n to@part singen@v%inf,
But drof hym forth. Unnethe liste her knowe,"But drof° him forth, unnethe liste hir knowe°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 190,,9,10,But drof hym forth Unnethe liste her knowe,But drof him forth unnethe liste hir knowe,S u  S uSu Sx u Sx,u S u S uSu Sx u Sx,but@conj driven@v%pt_3 him@pron%obj forth@adv unethe@adv listen@v1%pt_3 hire@pron2%fem_obj knouen@v%inf,but@conj driven@v%pt_3 him@pron%obj forth@adv unethe@adv listen@v1%pt_3 hire@pron2%fem_obj knouen@v%inf,
That he was servaunt unto her ladishippe;,That he was servaunt to hir ladyshippe,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 191,DIFF,10,9,That he was servaunt unto her ladishippe,That he was servaunt to hir ladyshippe,u S u Su Sx u SuSx,S u S uS u S uSx,that@conj he@pron1%nom ben@v%pt_3 servaunt@n unto@prep hire@pron1%fem_gen ladishipe@n,that@conj he@pron1%nom ben@v%pt_3 servaunt@n to@prep hire@pron1%fem_gen ladishipe@n,green
"But lest that he were proud, she held him lowe.","But lest that he wer proude, she held him lowe;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 192,,10,10,But lest that he were proud she held him lowe,But lest that he wer proude she held him lowe,u S u S ux S u S u Sx,u S u S u Su x S u Sx,but@conj leste@conj that@part he@pron1%nom ben@v%pt_3 proud@adj she@pron%nom holden@v1%pt_3 him@pron%obj loue@adv,but@conj leste@conj that@part he@pron1%nom ben@v%pt_3 proud@adj she@pron%nom holden@v1%pt_3 him@pron%obj loue@adv,
Thus serveth he withoute fee or shipe;,"Thus serveth he, withouten fee or shipe,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 193,DIFF,10,10,Thus serveth he withoute fee or shipe,Thus serveth he withouten fee or shipe,u Su S uSu S u Sx,u Su S uSu S u Sx,thus@adv serven@v1%pr_3 he@pron1%nom withouten@prep fe@n2 or@conj shipe@n,thus@adv serven@v1%pr_3 he@pron1%nom withouten@prep fe@n2 or@conj shipe@n,green
"She sent him now to londe, now to shippe;","She sent him now to londe, now to shippe;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 194,,10,10,She sent him now to londe now to shippe,She sent him now to londe now to shippe,u S u S u Su S u Sx,u S u S u Su S u Sx,she@pron%nom senden@v2%pt_3 him@pron%obj nou@adv to@prep lond@n nou@adv to@prep ship@n,she@pron%nom senden@v2%pt_3 him@pron%obj nou@adv to@prep lond@n nou@adv to@prep ship@n,
And for she yaf him daunger al his fille,And for she yaf him daunger° al his fille,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 195,,10,10,And for she yaf him daunger al his fille,And for she yaf him daunger al his fille,u S u S u Su S u Sx,u S u S u Su S u Sx,and@conj for@conj she@pron%nom yeven@v%pt_3 him@pron%obj daunger@n al@gram_adj his@pron1%gen fille@n1,and@conj for@conj she@pron%nom yeven@v%pt_3 him@pron%obj daunger@n al@gram_adj his@pron1%gen fille@n1,
Therfor she hadde him at her owne wille.,Therfor she had him at hir owne wille.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 196,,10,10,Therfor she hadde him at her owne wille,Therfor she had him at hir owne wille,uS u Su S u S ux Sx,uS u S u S u Su Sx,ther-fore@adv she@pron%nom haven@v%pt_3 him@pron%obj at@prep hire@pron1%fem_gen ouen@adj wille@n,ther-fore@adv she@pron%nom haven@v%pt_3 him@pron%obj at@prep hire@pron1%fem_gen ouen@adj wille@n,
"Ensample of this, ye thrifty wymmen alle","Ensample of this, ye thrifty° wimmen alle",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 197,,0,10,Ensample of this ye thrifty wymmen alle,Ensample of this ye thrifty wimmen alle,      ,uSu S u S u Su Sx,ensaumple@n of@prep this@pron ye@pron%pl_nom thrifti@adj womman@n%pl al@gram_adj,ensaumple@n of@prep this@pron ye@pron%pl_nom thrifti@adj womman@n%pl al@gram_adj,
Take her of Anelida and Arcite,Taketh of Anelida and fals Arcite,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 198,DIFF,10,10,Take her of Anelida and Arcite,Taketh of Anelida and fals Arcite,ux S u SuSu S uSx,uS u SuSx u S uSx,taken@v%imp her@adv of@prep anelida@n#propn and@conj arcite@n2#propn,taken@v%imp of@prep anelida@n#propn and@conj fals@adj arcite@n2#propn,green
That for her liste him `dere herte' calle,"That for hir liste him her dere herte calle,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 199,DIFF,10,10,That for her liste him dere herte calle,That for hir liste him her dere herte calle,u S u Su S ux Su Sx,u S u Su S u Sx ux Sx,that@conj for@conj hire@pron2%fem_obj listen@v1%pt_3 him@pron%obj dere@adj1 herte@n callen@v%inf,that@conj for@conj hire@pron2%fem_obj listen@v1%pt_3 him@pron%obj hire@pron1%fem_gen dere@adj1 herte@n callen@v%inf,green
"And was so meke, therfor he loved her lyte.","And was so meek, therfor he loved hir lite;°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 200,,10,10,And was so meke therfor he loved her lyte,And was so meek therfor he loved hir lite,u S u Su Su S ux S x,u S u S uS u Sx u Sx,and@conj ben@v%pt_3 so@adv mek@adj ther-fore@adv he@pron1%nom loven@v1%pt_3 hire@pron2%fem_obj lite@adv,and@conj ben@v%pt_3 so@adv mek@adj ther-fore@adv he@pron1%nom loven@v1%pt_3 hire@pron2%fem_obj lite@adv,
The kynde of mannes herte is to delyte,The kinde of mannes herte is to delite,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 201,,10,10,The kynde of mannes herte is to delyte,The kinde of mannes herte is to delite,u S u Su Su S u Sx,u Su S ux Sx u S uSx,the@def_art kinde@n of@prep man@n%gen herte@n ben@v%pr_3 to@part deliten@v%inf,the@def_art kinde@n of@prep man@n%gen herte@n ben@v%pr_3 to@part deliten@v%inf,
"In thing that straunge is, also God me save!","In thing that straunge is, also God me save!",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 202,,10,10,In thing that straunge is also God me save,In thing that straunge is also God me save,u S u Su S uS u x Sx,u S u Su S uS u x Sx,in@prep thing@n that@pron straunge@adj ben@v%pr_3 as@conj god@n1#propn me@pron2%obj saven@v%pr_3,in@prep thing@n that@pron straunge@adj ben@v%pr_3 as@conj god@n1#propn me@pron2%obj saven@v%pr_3,
"For what he may not gete, that wolde he have.","For what he may not gete, that wolde he have.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 203,,10,10,For what he may not gete that wolde he have,For what he may not gete that wolde he have,u S u S u Sx u Sx u Sx,u S u S u Sx u Sx u Sx,for@conj what@pron he@pron1%nom mouen@v3%pr_3 not@adv geten@v1%inf that@pron willen@v%pt_3 he@pron1%nom haven@v%inf,for@conj what@pron he@pron1%nom mouen@v3%pr_3 not@adv geten@v1%inf that@pron willen@v%pt_3 he@pron1%nom haven@v%inf,
Now turne we to Anelida ageyn,Now turn we to Anelida agein,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 204,,10,10,Now turne we to Anelida ageyn,Now turn we to Anelida agein,u Su S u SuSx uS,u S u S uSuS uS,nou@adv turnen@v%pr_pl we@pron%pl_nom to@prep anelida@n#propn ayen@adv,nou@adv turnen@v%pr_pl we@pron%pl_nom to@prep anelida@n#propn ayen@adv,
That pyneth day be day in langwisshinge,That pineth° day by day in languisshing;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 205,DIFF,9,9,That pyneth day be day in langwisshinge,That pineth day by day in languisshing,S u S u S u SuSx,S uS u  S u SuS,that@pron pinen@v%pr_3 dai@n bi@prep dai@n in@prep languishinge@ger,that@pron pinen@v%pr_3 dai@n bi@prep dai@n in@prep languishinge@ger,green
But when she saw that her ne gat no geyn,"But whan she saw that hir ne gat no gein,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 206,,10,10,But when she saw that her ne gat no geyn,But whan she saw that hir ne gat no gein,u S u S u S u S u S,u S u S u S u S u S,but@conj whan@adv&conj she@pron%nom sen@v1%pt_3 that@conj hire@pron2%fem_obj ne@adv geten@v1%pt_3 no@gram_adj gein@n,but@conj whan@adv&conj she@pron%nom sen@v1%pt_3 that@conj hire@pron2%fem_obj ne@adv geten@v1%pt_3 no@gram_adj gein@n,
"Upon a day, ful sorowfully wepinge","Upon a day, ful sorowfully weping",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 207,,10,10,Upon a day ful sorowfully wepinge,Upon a day ful sorowfully weping,uS u S u SuS uSx,uS u S u SuS uS,upon@prep a@indef_art dai@n ful@adv sorwefulli@adv wepen@v%prp_abs,upon@prep a@indef_art dai@n ful@adv sorwefulli@adv wepen@v%prp_abs,green
She caste her for to make a compleynynge,"She caste hir° for to make a compleining,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 208,,10,10,She caste her for to make a compleynynge,She caste hir for to make a compleining,u Su S u S ux S uSx,u Sx u S u Sx u SuS,she@pron%nom casten@v%pt_3 hire@pron2%fem_obj for@prep#adv to@part maken@v1%inf a@indef_art compleininge@ger,she@pron%nom casten@v%pt_3 hire@pron2%fem_obj for@prep#adv to@part maken@v1%inf a@indef_art compleininge@ger,
