OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Before this ilke noble quene,Before this ilke noble quene,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1535,,8,8,Before this ilke noble quene,Before this ilke noble quene,uSx u Su Su Sx,uSx u Su Su Sx,biforen@prep this@gram_adj ilke@pron_gram_adj noble@adj quene@n2,biforen@prep this@gram_adj ilke@pron_gram_adj noble@adj quene@n2,
"And seyde, """"Graunte us, lady shene","And seide, “Graunte us, lady shene,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1536,,8,8,And seyde Graunte us lady shene,And seide Graunte us lady shene,u Su Sx u Su Sx,u Su Sx u Su Sx,and@conj seien@v1%pt_pl graunten@v%imp us@pron%pl_obj ladie@n shene@adj,and@conj seien@v1%pt_pl graunten@v%imp us@pron%pl_obj ladie@n shene@adj,
Ech of us of thy grace a bone!,"Ech of us, of thy grace, a bone!”°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1537,,8,8,Ech of us of thy grace a bone,Ech of us of thy grace a bone,u S u S u Sx u Sx,u S u S u Sx u Sx,ech@pron of@prep us@pron%pl_obj of@prep thin@pron%gen grace@n a@indef_art bon@n2,ech@pron of@prep us@pron%pl_obj of@prep thin@pron%gen grace@n a@indef_art bon@n2,
And somme of hem she graunted sone,And somme of hem she graunted sone,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1538,,8,8,And somme of hem she graunted sone,And somme of hem she graunted sone,u Sx u S u Su Sx,u Sx u S u Su Sx,and@conj som@pron of@prep hem@pron%pl_obj she@pron%nom graunten@v%pt_3 sone@adv,and@conj som@pron of@prep hem@pron%pl_obj she@pron%nom graunten@v%pt_3 sone@adv,
And somme she werned wel and faire,And som she werned wel and faire;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1539,,8,8,And somme she werned wel and faire,And som she werned wel and faire,u Sx u Su S u Sx,u S u Su S u Sx,and@conj som@pron she@pron%nom wernen@v%pt_3 wel@adv and@conj faire@adv,and@conj som@pron she@pron%nom wernen@v%pt_3 wel@adv and@conj faire@adv,
And some she graunted the contraire,And som she graunted the contraire,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1540,,8,8,And some she graunted the contraire,And som she graunted the contraire,u Sx u Su S uSx,u S u Su S uSx,and@conj som@pron she@pron%nom graunten@v%pt_3 the@def_art contrarie@n,and@conj som@pron she@pron%nom graunten@v%pt_3 the@def_art contrarie@n,
Of her axyng outterly.,Of hir axing° utterly,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1541,,7,7,Of her axyng outterly,Of hir axing utterly,S u Su SuS,S u Su SuS,of@prep here@pron%pl_gen askinge@ger outreli@adv,of@prep here@pron%pl_gen askinge@ger outreli@adv,
"But thus I seye yow, trewely",But thus I sey yow trewely,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1542,,8,8,But thus I seye yow trewely,But thus I sey yow trewely,u S u S u SuS,u S u S u SuS,but@conj thus@adv ich@pron%nom seien@v1%pr_1 you@pron%pl_obj treuli@adv,but@conj thus@adv ich@pron%nom seien@v1%pr_1 you@pron%pl_obj treuli@adv,
"What her cause was, y nyste.","What hir cause° was, I niste.°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1543,DIFF,7,7,What her cause was y nyste,What hir cause was I niste,S u Su S u Sx,S u Su S u Sx,what@pron here@pron%pl_gen cause@n ben@v%pt_3 ich@pron%nom witen@v1%pt_1_neg,what@pron here@pron%pl_gen cause@n ben@v%pt_3 ich@pron%nom witen@v1%pt_1_neg,green
For of this folk ful wel y wiste,"For of this folk, ful wel I wiste",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1544,DIFF,8,8,For of this folk ful wel y wiste,For of this folk ful wel I wiste,u S u S u S u Sx,u S u S u S u Sx,for@conj of@prep this@gram_adj folk@n ful@adv wel@adv ich@pron%nom witen@v1%pt_1,for@conj of@prep this@gram_adj folk@n ful@adv wel@adv ich@pron%nom witen@v1%pt_1,green
They hadde good fame ech deserved,They hadde good fame ech deserved,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1545,,8,8,They hadde good fame ech deserved,They hadde good fame ech deserved,u Sx u Sx u SuS,u Sx u Sx u SuS,thei@pron%pl_nom haven@v%pt_pl god@adj fame@n1 ech@pron deserven@v%ppl,thei@pron%pl_nom haven@v%pt_pl god@adj fame@n1 ech@pron deserven@v%ppl,
Although they were dyversly served;,Althogh they were diversly served;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1546,,8,8,Although they were dyversly served,Althogh they were diversly served,uS u Sx uSu Sx,uS u Sx uSu Sx,al-thogh@conj thei@pron%pl_nom ben@v%pt_pl diverseli@adv serven@v1%ppl,al-thogh@conj thei@pron%pl_nom ben@v%pt_pl diverseli@adv serven@v1%ppl,
"Ryght as her suster, dame Fortune","Right as hir suster, dame Fortune",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1547,,8,8,Ryght as her suster dame Fortune,Right as hir suster dame Fortune,u S u Su Sx uSx,u S u Su Sx uSx,righte@adv as@conj here@pron%pl_gen suster@n dame@n#adj fortune@n#propn,righte@adv as@conj here@pron%pl_gen suster@n dame@n#adj fortune@n#propn,
Ys wont to serven in comune.,Is wont to serven° in comune.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1548,,8,8,Ys wont to serven in comune,Is wont to serven in comune,u S u Su S uSx,u S u Su S uSx,ben@v%pr_3 wonen@v1%ppl to@part serven@v1%inf in@prep commune@adj#n,ben@v%pr_3 wonen@v1%ppl to@part serven@v1%inf in@prep commune@adj#n,
Now herke how she gan to paye,¶Now herkne° how she gan to paye°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1549,DIFF,8,8,Now herke how she gan to paye,Now herkne how she gan to paye,u Su S u S u S,u Su S u S u S,nou@adv herken@v%imp hou@adv&conj she@pron%nom ginnen@v%pt_3 to@part paien@v%inf,nou@adv herkenen@v%imp hou@adv&conj she@pron%nom ginnen@v%pt_3 to@part paien@v%inf,green
That gonne her of her grace praye;,That° gonne hir of hir grace praye;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1550,,8,8,That gonne her of her grace praye,That gonne hir of hir grace praye,u Sx u S u Su S,u Sx u S u Su S,that@pron ginnen@v%pt_pl hire@pron2%fem_obj of@prep here@pron%pl_gen grace@n preien@v1%inf,that@pron ginnen@v%pt_pl hire@pron2%fem_obj of@prep here@pron%pl_gen grace@n preien@v1%inf,
"And yit, lo, al this companye","And right, lo, al this companie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1551,DIFF,0,8,And yit lo al this companye,And right lo al this companie,     ,u S u S u SuS,and@conj yet@adv lo@interj al@gram_adj this@gram_adj compaignie@n,and@conj righte@adv lo@interj al@gram_adj this@gram_adj compaignie@n,green
"Seyden sooth, and noght a lye.","Seiden sooth,° and noght a lie.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1552,,7,7,Seyden sooth and noght a lye,Seiden sooth and noght a lie,Su S u S u S,Su S u S u S,seien@v1%pt_pl soth@n and@conj nought@adv a@indef_art lie@n1,seien@v1%pt_pl soth@n and@conj nought@adv a@indef_art lie@n1,
"Madame,"""" seyde they, """"we be","“Ma dame,” seiden they, “we be",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1553,DIFF,8,8,Madame seyde they we be,Ma dame seiden they we be,uSu Su S u S,u Su Su S u S,ma-dame@n seien@v1%pt_pl thei@pron%pl_nom we@pron%pl_nom ben@v%pr_pl,ma@fr_pron dame@n seien@v1%pt_pl thei@pron%pl_nom we@pron%pl_nom ben@v%pr_pl,green
Folk that here besechen the,Folk that heer besechen thee,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1554,,7,7,Folk that here besechen the,Folk that heer besechen thee,S u Sx uSu S,S u S uSu S,folk@n that@pron her@adv bisechen@v%pr_pl the@pron2%obj,folk@n that@pron her@adv bisechen@v%pr_pl the@pron2%obj,
That thou graunte us now good fame,That thou graunte us now good fame,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1555,,7,7,That thou graunte us now good fame,That thou graunte us now good fame,S u Sx u S u Sx,S u Sx u S u Sx,that@conj thou@pron%nom graunten@v%pr_2 us@pron%pl_obj nou@adv god@adj fame@n1,that@conj thou@pron%nom graunten@v%pr_2 us@pron%pl_obj nou@adv god@adj fame@n1,
And let our werkes han that name.,And let our werkes han that name;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1556,,8,8,And let our werkes han that name,And let our werkes han that name,u S u Su S u Sx,u S u Su S u Sx,and@conj leten@v%imp oure@pron%pl_gen werk@n%pl haven@v%inf that@art&gram_adj name@n,and@conj leten@v%imp oure@pron%pl_gen werk@n%pl haven@v%inf that@art&gram_adj name@n,
In ful recompensacioun,In ful recompensacioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1557,,8,8,In ful recompensacioun,In ful recompensacioun,u S uSuSuS,u S uSuSuS,in@prep ful@adj recompensacioun@n,in@prep ful@adj recompensacioun@n,
"Of good werkes, yive us good renoun.","Of good werk, give us good renoun.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1558,DIFF,8,8,Of good werkes yive us good renoun,Of good werk give us good renoun,u S uS ux S u xS,u S u Sx u S uS,of@prep god@adj werk@n%pl yeven@v%imp us@pron%pl_obj god@adj renoun@n,of@prep god@adj werk@n yeven@v%inf us@pron%pl_obj god@adj renoun@n,green
"I werne yow hit,"""" quod she anon;","“I wern° yow it,” quod she anoon",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1559,,8,8,I werne yow hit quod she anon,I wern yow it quod she anoon,u Sx u S u S uS,u S u S u S uS,ich@pron%nom wernen@v%pr_1 you@pron%pl_obj hit@pron quethen@v%pt_3 she@pron%nom an-on@adv,ich@pron%nom wernen@v%pr_1 you@pron%pl_obj hit@pron quethen@v%pt_3 she@pron%nom an-on@adv,
Ye gete of me good fame non,“Ye gete of me good fame noon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1560,,8,8,Ye gete of me good fame non,Ye gete of me good fame noon,u Sx u S u Su S,u Sx u S u Su S,ye@pron%pl_nom geten@v1%pr_pl of@prep me@pron2%obj god@adj fame@n1 non@gram_adj,ye@pron%pl_nom geten@v1%pr_pl of@prep me@pron2%obj god@adj fame@n1 non@gram_adj,
"Be God, and therfore goo your wey.",By God! and therfor go your wey.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1561,,8,8,Be God and therfore goo your wey,By God and therfor go your wey,u S u Sux S u S,u S u Su S u S,bi@prep god@n1#propn and@conj ther-fore@adv gon@v%imp your@pron%pl_gen wei@n,bi@prep god@n1#propn and@conj ther-fore@adv gon@v%imp your@pron%pl_gen wei@n,
"Allas,"""" quod they, """"and welaway!","“Alas,” quod they, “and welaway!",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1562,,8,8,Allas quod they and welaway,Alas quod they and welaway,uS u S u SuS,uS u S u SuS,alas@interj quethen@v%pt_pl thei@pron%pl_nom and@conj weilawai@interj,alas@interj quethen@v%pt_pl thei@pron%pl_nom and@conj weilawai@interj,
Telle us what may your cause be.,"Telle us, what may your cause be?”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1563,,8,8,Telle us what may your cause be,Telle us what may your cause be,ux S u S u Su S,ux S u S u Su S,tellen@v%imp us@pron%pl_obj what@pron mouen@v3%pr_3 your@pron%pl_gen cause@n ben@v%inf,tellen@v%imp us@pron%pl_obj what@pron mouen@v3%pr_3 your@pron%pl_gen cause@n ben@v%inf,
"For me lyst hyt noght,"""" quod she;","“For me list it noght,”° quod she;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1564,,7,7,For me lyst hyt noght quod she,For me list it noght quod she,S u S u S u S,S u S u S u S,for@conj me@pron2%obj listen@v1%pr_3 hit@pron nought@adv quethen@v%pt_3 she@pron%nom,for@conj me@pron2%obj listen@v1%pr_3 hit@pron nought@adv quethen@v%pt_3 she@pron%nom,
"No wyght shal speke of yow, ywis","“No wight shal speke of yow, ywis",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1565,,8,8,No wyght shal speke of yow ywis,No wight shal speke of yow ywis,u S u Sx u S uS,u S u Sx u S uS,no@gram_adj wight@n shulen@v1%pr_3 speken@v%inf of@prep you@pron%pl_obj iwis@adv,no@gram_adj wight@n shulen@v1%pr_3 speken@v%inf of@prep you@pron%pl_obj iwis@adv,
"Good ne harm, ne that ne this.","Good ne harm, ne that ne this.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1566,,7,7,Good ne harm ne that ne this,Good ne harm ne that ne this,S u S u S u S,S u S u S u S,god@n2 ne@conj1 harm@n ne@conj1 that@pron ne@conj1 this@pron,god@n2 ne@conj1 harm@n ne@conj1 that@pron ne@conj1 this@pron,
And with that word she gan to calle,And with that word she gan to calle,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1567,,8,8,And with that word she gan to calle,And with that word she gan to calle,u S u S u S u Sx,u S u S u S u Sx,and@conj with@prep that@art&gram_adj word@n she@pron%nom ginnen@v%pt_3 to@part callen@v%inf,and@conj with@prep that@art&gram_adj word@n she@pron%nom ginnen@v%pt_3 to@part callen@v%inf,
"Her messager, that was in halle","Hir messanger, that was in halle",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1568,DIFF,8,8,Her messager that was in halle,Hir messanger that was in halle,u SuS u S u Sx,u SuS u S u Sx,hire@pron1%fem_gen messager@n that@pron ben@v%pt_3 in@prep halle@n,hire@pron1%fem_gen messager@n that@pron ben@v%pt_3 in@prep halle@n,green
And bad that he shulde faste goon,"And bad that he shuld faste goon,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1569,,8,8,And bad that he shulde faste goon,And bad that he shuld faste goon,u S u S ux Su S,u S u S u Su S,and@conj bidden@v%pt_3 that@conj he@pron1%nom shulen@v1%pt_3 faste@adv gon@v%inf,and@conj bidden@v%pt_3 that@conj he@pron1%nom shulen@v1%pt_3 faste@adv gon@v%inf,
Upon peyne to be blynd anon,Up peine° to be blind anoon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1570,DIFF,8,8,Upon peyne to be blynd anon,Up peine to be blind anoon,uS ux S u S uS,u Su S u S uS,upon@prep peine@n to@part ben@v%inf blind@adj an-on@adv,up@adv peine@n to@part ben@v%inf blind@adj an-on@adv,green
For Eolus the god of wynde --,"For Eolus, the god of winde;—",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1571,,7,7,For Eolus the god of wynde,For Eolus the god of winde,S uS u S u Sx,S uS u S u Sx,for@prep eolus@n#propn the@def_art god@n1 of@prep wind@n1 --@dash,for@prep eolus@n#propn the@def_art god@n1 of@prep wind@n1 --@dash,
"In Trace, ther ye shal him fynde",“In Trace° ther ye shul him finde,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1572,,8,8,In Trace ther ye shal him fynde,In Trace ther ye shul him finde,u Su S u S u Sx,u Su S u S u Sx,in@prep trace@n3#propn ther@adv ye@pron%pl_nom shulen@v1%pr_pl him@pron%obj finden@v%inf,in@prep trace@n3#propn ther@adv ye@pron%pl_nom shulen@v1%pr_pl him@pron%obj finden@v%inf,
And bid him bringe his clarioun,And bid him bringe his clarioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1573,,8,8,And bid him bringe his clarioun,And bid him bringe his clarioun,u S u Sx u SuS,u S u Sx u SuS,and@conj bidden@v%imp him@pron%obj bringen@v%inf his@pron1%gen clarioun@n,and@conj bidden@v%imp him@pron%obj bringen@v%inf his@pron1%gen clarioun@n,
That is ful dyvers of his soun,That is ful divers of his soun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1574,,8,8,That is ful dyvers of his soun,That is ful divers of his soun,u S u Su S u S,u S u Su S u S,that@pron ben@v%pr_3 ful@adv diverse@adj of@prep his@pron1%gen soun@n,that@pron ben@v%pr_3 ful@adv diverse@adj of@prep his@pron1%gen soun@n,
And hyt is cleped Clere Laude,"And it is cleped Clere Laude,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1575,,8,8,And hyt is cleped Clere Laude,And it is cleped Clere Laude,u S u Su Su Sx,u S u Su Su Sx,and@conj hit@pron ben@v%pr_3 clepen@v%ppl cler@adj laude@n1#propn,and@conj hit@pron ben@v%pr_3 clepen@v%ppl cler@adj laude@n1#propn,
With which he wont is to heraude,With which he wont is to heraude°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1576,,8,8,With which he wont is to heraude,With which he wont is to heraude,u S u S u S uSx,u S u S u S uSx,with@prep which@pron he@pron1%nom wonen@v1%ppl ben@v%pr_3 to@part herauden@v%inf,with@prep which@pron he@pron1%nom wonen@v1%ppl ben@v%pr_3 to@part herauden@v%inf,
Hem that me list ypreised be.,Hem that me list° ypreised be:,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1577,,8,8,Hem that me list ypreised be,Hem that me list ypreised be,u S u S uSu S,u S u S uSu S,hem@pron%pl_obj that@pron me@pron2%obj listen@v1%pr_3 preisen@v%ppl ben@v%inf,hem@pron%pl_obj that@pron me@pron2%obj listen@v1%pr_3 preisen@v%ppl ben@v%inf,
And also bid him how that he,And also bid him how that he,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1578,,8,8,And also bid him how that he,And also bid him how that he,u Su S u S u S,u Su S u S u S,and@conj also@adv bidden@v%imp him@pron%obj hou@adv&conj that@part he@pron1%nom,and@conj also@adv bidden@v%imp him@pron%obj hou@adv&conj that@part he@pron1%nom,
Brynge his other clarioun,Bringe his other clarioun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1579,,7,7,Brynge his other clarioun,Bringe his other clarioun,Sx u Su SuS,Sx u Su SuS,bringen@v%pr_3 his@pron1%gen other@gram_adj clarioun@n,bringen@v%pr_3 his@pron1%gen other@gram_adj clarioun@n,
That highte Sklaundre in every toun,That highte Sclaundre° in every toun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1580,,8,8,That highte Sklaundre in every toun,That highte Sclaundre in every toun,u Sx ux S uSu S,u Sx ux S uSu S,that@pron hoten@v1%pt_3 sclaundre@n in@prep everi@pron_gram_adj toun@n,that@pron hoten@v1%pt_3 sclaundre@n in@prep everi@pron_gram_adj toun@n,
With which he wont is to diffame,With which he wont is to diffame,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1581,,8,8,With which he wont is to diffame,With which he wont is to diffame,u S u S u S uSx,u S u S u S uSx,with@prep which@pron he@pron1%nom wonen@v1%ppl ben@v%pr_3 to@part defamen@v%inf,with@prep which@pron he@pron1%nom wonen@v1%ppl ben@v%pr_3 to@part defamen@v%inf,
"Hem that me liste, and do hem shame.","Hem that me list, and do hem shame.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1582,,8,8,Hem that me liste and do hem shame,Hem that me list and do hem shame,u S u Sx u S u Sx,u S u S u S u Sx,hem@pron%pl_obj that@pron me@pron2%obj listen@v1%pr_3 and@conj don@v1%inf hem@pron%pl_obj shame@n,hem@pron%pl_obj that@pron me@pron2%obj listen@v1%pr_3 and@conj don@v1%inf hem@pron%pl_obj shame@n,
This messager gan faste goon,¶This messanger gan faste goon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1583,DIFF,8,8,This messager gan faste goon,This messanger gan faste goon,u SuS u Su S,u SuS u Su S,this@gram_adj messager@n ginnen@v%pt_3 faste@adv gon@v%inf,this@gram_adj messager@n ginnen@v%pt_3 faste@adv gon@v%inf,green
And found where in a cave of ston,"And found wher, in a cave of stoon",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1584,,8,8,And found where in a cave of ston,And found wher in a cave of stoon,u S ux S u Sx u S,u S u S u Sx u S,and@conj finden@v%pt_3 wher@adv&conj in@prep a@indef_art cave@n1 of@prep ston@n,and@conj finden@v%pt_3 wher@adv&conj in@prep a@indef_art cave@n1 of@prep ston@n,
In a contree that highte Trace,In a contree that highte Trace,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1585,,8,8,In a contree that highte Trace,In a contree that highte Trace,u S uS u Su Sx,u S uS u Su Sx,in@prep a@indef_art contree@n that@pron hoten@v1%pt_3 trace@n3#propn,in@prep a@indef_art contree@n that@pron hoten@v1%pt_3 trace@n3#propn,
"This Eolus, with harde grace","This Eolus, with harde grace,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1586,,7,7,This Eolus with harde grace,This Eolus with harde grace,S uS u Su Sx,S uS u Su Sx,this@gram_adj eolus@n#propn with@prep hard@adj grace@n,this@gram_adj eolus@n#propn with@prep hard@adj grace@n,
Held the wyndes in distresse,"Held the windes in distresse,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1587,,7,7,Held the wyndes in distresse,Held the windes in distresse,S u Su S uSx,S u Su S uSx,holden@v1%pt_3 the@def_art wind@n1%pl in@prep distresse@n,holden@v1%pt_3 the@def_art wind@n1%pl in@prep distresse@n,
And gan hem under him to presse,"And gan hem under him to presse,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1588,,8,8,And gan hem under him to presse,And gan hem under him to presse,u S u Su S u Sx,u S u Su S u Sx,and@conj ginnen@v%pt_3 hem@pron%pl_obj under@prep him@pron%obj to@part pressen@v%inf,and@conj ginnen@v%pt_3 hem@pron%pl_obj under@prep him@pron%obj to@part pressen@v%inf,
That they gonne as beres rore,That they gonne as beres° rore,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1589,,7,7,That they gonne as beres rore,That they gonne as beres rore,S u Sx u Su Sx,S u Sx u Su Sx,that@conj thei@pron%pl_nom ginnen@v%pt_pl as@conj bere@n1%pl roren@v1%inf,that@conj thei@pron%pl_nom ginnen@v%pt_pl as@conj bere@n1%pl roren@v1%inf,
He bond and pressed hem so sore.,He bond and pressed hem so sore.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1590,,8,8,He bond and pressed hem so sore,He bond and pressed hem so sore,u S u Su S u Sx,u S u Su S u Sx,he@pron1%nom binden@v%pt_3 and@conj pressen@v%pt_3 hem@pron%pl_obj so@adv sore@adv,he@pron1%nom binden@v%pt_3 and@conj pressen@v%pt_3 hem@pron%pl_obj so@adv sore@adv,
This messager gan faste crie,This messanger gan faste crie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1591,DIFF,8,8,This messager gan faste crie,This messanger gan faste crie,u SuS u Su S,u SuS u Su S,this@gram_adj messager@n ginnen@v%pt_3 faste@adv crien@v%inf,this@gram_adj messager@n ginnen@v%pt_3 faste@adv crien@v%inf,green
"Rys up,"""" quod he, """"and faste hye","“Ris up,” quod he, “and faste hie,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1592,,8,8,Rys up quod he and faste hye,Ris up quod he and faste hie,u S u S u Su S,u S u S u Su S,risen@v%imp up@adv quethen@v%pt_3 he@pron1%nom and@conj faste@adv hien@v%imp,risen@v%imp up@adv quethen@v%pt_3 he@pron1%nom and@conj faste@adv hien@v%imp,
Til thou at my lady be;,Til that thou at my lady be;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1593,DIFF,7,8,Til thou at my lady be,Til that thou at my lady be,S u S u Su S,u S u S u Su S,til@conj thou@pron%nom at@prep min@pron%gen ladie@n ben@v%pr_2,til@conj that@conj thou@pron%nom at@prep min@pron%gen ladie@n ben@v%pr_2,green
And tak thy clariouns eke with the,And tak thy clarions eek with thee,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1594,,8,8,And tak thy clariouns eke with the,And tak thy clarions eek with thee,u S u Su Sx u S,u S u Su S u S,and@conj taken@v%imp thin@pron%gen clarioun@n%pl ek@adv with@prep the@pron2%obj,and@conj taken@v%imp thin@pron%gen clarioun@n%pl ek@adv with@prep the@pron2%obj,
"And sped the forth."""" And he anon",And speed the forth.” And he anon,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1595,,8,8,And sped the forth And he anon,And speed the forth And he anon,u S u S u S uS,u S u S u S uS,and@conj speden@v%imp the@pron2%obj forth@adv and@conj he@pron1%nom an-on@adv,and@conj speden@v%imp the@pron2%obj forth@adv and@conj he@pron1%nom an-on@adv,
Tok to a man that highte Triton,"Took° to a man, that hight Triton",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1596,,8,8,Tok to a man that highte Triton,Took to a man that hight Triton,u S u S u Sx uS,u S u S u S uS,taken@v%pt_3 to@prep a@indef_art man@n that@pron hoten@v1%pt_3 triton@n#propn,taken@v%pt_3 to@prep a@indef_art man@n that@pron hoten@v1%pt_3 triton@n#propn,
