source_file,exception_count,rule,headword,word,tag,line_number,filename,context,text_type
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,wonder,wonder,adv,House of Fame 114,data/riverside_cats/HF_riv.cat,And fil on slepe wonder sone,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 121,data/riverside_cats/HF_riv.cat,In which ther were moo ymages,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ever,ever,adv,House of Fame 127,data/riverside_cats/HF_riv.cat,Of olde werk then I saugh ever,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,never,never,adv,House of Fame 128,data/riverside_cats/HF_riv.cat,For certeynly I nyste never,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,wher,wher,adv&conj,House of Fame 129,data/riverside_cats/HF_riv.cat,Wher that I was but wel wyste I,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,doun,doun,adv,House of Fame 140,data/riverside_cats/HF_riv.cat,But as I romed up and doun,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 141,data/riverside_cats/HF_riv.cat,I fond that on a wall ther was,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 142,data/riverside_cats/HF_riv.cat,Thus writen on a table of bras,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 143,data/riverside_cats/HF_riv.cat,I wol now synge yif I kan,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,also,also,adv,House of Fame 144,data/riverside_cats/HF_riv.cat,The armes and also the man,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,first,first,adv,House of Fame 145,data/riverside_cats/HF_riv.cat,That first cam thurgh his destinee,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,tho,tho,adv,House of Fame 149,data/riverside_cats/HF_riv.cat,And tho began the story anoon,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,an-on,anoon,adv,House of Fame 149,data/riverside_cats/HF_riv.cat,And tho began the story anoon,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,first,first,adv,House of Fame 151,data/riverside_cats/HF_riv.cat,First sawgh I the destruction,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,certain,certayn,adv,House of Fame 160,data/riverside_cats/HF_riv.cat,And Polytes his sone certayn,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 162,data/riverside_cats/HF_riv.cat,And next that sawgh I how Venus,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,whan,adv&conj,House of Fame 163,data/riverside_cats/HF_riv.cat,Whan that she sawgh the castel brende,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,doun,doun,adv,House of Fame 164,data/riverside_cats/HF_riv.cat,Doun fro the heven gan descende,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 166,data/riverside_cats/HF_riv.cat,And how he fledde and how that he,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 166,data/riverside_cats/HF_riv.cat,And how he fledde and how that he,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,awei,away,adv,House of Fame 169,data/riverside_cats/HF_riv.cat,And bar hym on hys bak away,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 175,data/riverside_cats/HF_riv.cat,How Creusa daun Eneas wif,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,also,also,adv,House of Fame 178,data/riverside_cats/HF_riv.cat,And eke Askanius also,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 183,data/riverside_cats/HF_riv.cat,How Creusa was ylost allas,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 184,data/riverside_cats/HF_riv.cat,That ded not I how she was,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 185,data/riverside_cats/HF_riv.cat,How he hir soughte and how hir gost,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 193,data/riverside_cats/HF_riv.cat,Ther sawgh I graven eke how he,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 193,data/riverside_cats/HF_riv.cat,Ther sawgh I graven eke how he,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 198,data/riverside_cats/HF_riv.cat,Ther saugh I thee cruel Juno,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 205,data/riverside_cats/HF_riv.cat,So lowde that he shulde drenche,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 209,data/riverside_cats/HF_riv.cat,Ther saugh I such tempeste aryse,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 212,data/riverside_cats/HF_riv.cat,Ther saugh I graven eke withal,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,with-al,withal,adv,House of Fame 212,data/riverside_cats/HF_riv.cat,Ther saugh I graven eke withal,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 213,data/riverside_cats/HF_riv.cat,Venus how ye my lady dere,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 219,data/riverside_cats/HF_riv.cat,Ther saugh I Joves Venus kysse,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 221,data/riverside_cats/HF_riv.cat,Ther saugh I how the tempest stente,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 221,data/riverside_cats/HF_riv.cat,Ther saugh I how the tempest stente,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 222,data/riverside_cats/HF_riv.cat,And how with alle pyne he wente,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 225,data/riverside_cats/HF_riv.cat,And on the morwe how that he,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,when,adv&conj,House of Fame 232,data/riverside_cats/HF_riv.cat,When that he knew hir of his peyne,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,elles,elles,adv,House of Fame 234,data/riverside_cats/HF_riv.cat,Or elles lost he nyste where,RIVERSIDE
HF_gui_complete.csv,846,RULE_15_WHERE_POLYSYLLABIC,wher,where,adv&conj,House of Fame 234,data/riverside_cats/HF_riv.cat,Or elles lost he nyste where,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 235,data/riverside_cats/HF_riv.cat,How she gan hym comforte thoo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,tho,thoo,adv,House of Fame 235,data/riverside_cats/HF_riv.cat,How she gan hym comforte thoo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 237,data/riverside_cats/HF_riv.cat,And ther he shulde his folk fynde,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,what,what,adv,House of Fame 245,data/riverside_cats/HF_riv.cat,What shulde I speke more queynte,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,not,not,adv,House of Fame 247,data/riverside_cats/HF_riv.cat,To speke of love Hyt wol not be,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 250,data/riverside_cats/HF_riv.cat,How they aqueynteden in fere,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,overlonge,overlong,adv,House of Fame 252,data/riverside_cats/HF_riv.cat,And overlong for yow to dwelle,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 253,data/riverside_cats/HF_riv.cat,Ther sawgh I grave how Eneas,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,after,after,adv,House of Fame 256,data/riverside_cats/HF_riv.cat,And after grave was how shee,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 256,data/riverside_cats/HF_riv.cat,And after grave was how shee,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 262,data/riverside_cats/HF_riv.cat,Wenynge hyt had al be so,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,her-bi,herby,adv,House of Fame 263,data/riverside_cats/HF_riv.cat,As he hir swor and herby demed,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,whan,adv&conj,House of Fame 266,data/riverside_cats/HF_riv.cat,Whan hit is fals in existence,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,amis,amys,adv,House of Fame 269,data/riverside_cats/HF_riv.cat,Loo how a woman doth amys,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 271,data/riverside_cats/HF_riv.cat,For be Cryste lo thus yt fareth,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 274,data/riverside_cats/HF_riv.cat,Ther may be under godlyhed,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 276,data/riverside_cats/HF_riv.cat,Therfore be no wyght so nyce,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,outwarde,outward,adv,House of Fame 281,data/riverside_cats/HF_riv.cat,Wol shewen outward the fayreste,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 284,data/riverside_cats/HF_riv.cat,And swere how that she ys unkynde,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,al,al,adv,House of Fame 288,data/riverside_cats/HF_riv.cat,That loved al to sone a gest,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,to,to,adv2,House of Fame 288,data/riverside_cats/HF_riv.cat,That loved al to sone a gest,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 294,data/riverside_cats/HF_riv.cat,How he betrayed hir allas,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 296,data/riverside_cats/HF_riv.cat,So when she saw al utterly,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,when,adv&conj,House of Fame 296,data/riverside_cats/HF_riv.cat,So when she saw al utterly,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,what,what,adv,House of Fame 300,data/riverside_cats/HF_riv.cat,Allas quod she what me ys woo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 301,data/riverside_cats/HF_riv.cat,Allas is every man thus trewe,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 303,data/riverside_cats/HF_riv.cat,Yf hit so longe tyme dure,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,elles,elles,adv,House of Fame 304,data/riverside_cats/HF_riv.cat,Or elles three peraventure,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,yet,yet,adv,House of Fame 308,data/riverside_cats/HF_riv.cat,And yet ther shal the thridde be,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 308,data/riverside_cats/HF_riv.cat,And yet ther shal the thridde be,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,not,not,adv,House of Fame 317,data/riverside_cats/HF_riv.cat,And slee mee not Goo noght awey,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,awei,awey,adv,House of Fame 317,data/riverside_cats/HF_riv.cat,And slee mee not Goo noght awey,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,tho,thoo,adv,House of Fame 319,data/riverside_cats/HF_riv.cat,Quod she to hirselve thoo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,iwis,iwys,adv,House of Fame 326,data/riverside_cats/HF_riv.cat,Iwys my dere herte ye,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,never,never,adv,House of Fame 327,data/riverside_cats/HF_riv.cat,Knowen ful wel that never yit,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,yet,yit,adv,House of Fame 327,data/riverside_cats/HF_riv.cat,Knowen ful wel that never yit,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 334,data/riverside_cats/HF_riv.cat,Now see I wel and telle kan,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,certain,certeyn,adv,House of Fame 336,data/riverside_cats/HF_riv.cat,For certeyn for the more part,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 337,data/riverside_cats/HF_riv.cat,Thus we be served everychone,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 338,data/riverside_cats/HF_riv.cat,How sore that ye men konne groone,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 343,data/riverside_cats/HF_riv.cat,And eke how that ye determynen,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,nys,adv,House of Fame 349,data/riverside_cats/HF_riv.cat,O wikke Fame for ther nys,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,no-thing,nothing,adv,House of Fame 350,data/riverside_cats/HF_riv.cat,Nothing so swift lo as she is,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 350,data/riverside_cats/HF_riv.cat,Nothing so swift lo as she is,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ever,ever,adv,House of Fame 353,data/riverside_cats/HF_riv.cat,Eke though I myghte duren ever,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,never,never,adv,House of Fame 354,data/riverside_cats/HF_riv.cat,That I have don rekever I never,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 357,data/riverside_cats/HF_riv.cat,And that I shal thus juged be,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 358,data/riverside_cats/HF_riv.cat,Loo ryght as she hath don now she,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,eft-sones,eftsones,adv,House of Fame 359,data/riverside_cats/HF_riv.cat,Wol doo eftsones hardely,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 360,data/riverside_cats/HF_riv.cat,Thus seyth the peple prively,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,not,not,adv,House of Fame 361,data/riverside_cats/HF_riv.cat,But that is don is not to done,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,when,adv&conj,House of Fame 364,data/riverside_cats/HF_riv.cat,And when she wiste sothly he,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,an-on,anoon,adv,House of Fame 366,data/riverside_cats/HF_riv.cat,She into hir chambre wente anoon,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,first,first,adv,House of Fame 370,data/riverside_cats/HF_riv.cat,That she first loved him allas,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 371,data/riverside_cats/HF_riv.cat,And thus counseylled hir thertoo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther-to,thertoo,adv,House of Fame 371,data/riverside_cats/HF_riv.cat,And thus counseylled hir thertoo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,when,adv&conj,House of Fame 372,data/riverside_cats/HF_riv.cat,But what When this was seyd and doo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 375,data/riverside_cats/HF_riv.cat,And al the maner how she deyde,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,to,to,adv2,House of Fame 381,data/riverside_cats/HF_riv.cat,And nere hyt to long to endyte,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 389,data/riverside_cats/HF_riv.cat,How he forswor hym ful falsly,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,when,adv&conj,House of Fame 393,data/riverside_cats/HF_riv.cat,And when she wiste that he was fals,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,righte,ryght,adv,House of Fame 394,data/riverside_cats/HF_riv.cat,She heng hirself ryght be the hals,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,not,not,adv,House of Fame 396,data/riverside_cats/HF_riv.cat,Loo was not this a woo and routhe,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 397,data/riverside_cats/HF_riv.cat,Eke lo how fals and reccheles,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,eft,eft,adv,House of Fame 401,data/riverside_cats/HF_riv.cat,And eft Jason to Medea,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 405,data/riverside_cats/HF_riv.cat,How fals eke was he Theseus,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 407,data/riverside_cats/HF_riv.cat,How he betrayed Adriane,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,al,al,adv,House of Fame 410,data/riverside_cats/HF_riv.cat,He moste have ben al devoured,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,tho,thoo,adv,House of Fame 419,data/riverside_cats/HF_riv.cat,And took hir suster Phedra thoo,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,yet,yet,adv,House of Fame 421,data/riverside_cats/HF_riv.cat,And yet he had yswore to here,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ever,ever,adv,House of Fame 422,data/riverside_cats/HF_riv.cat,On al that ever he myghte swere,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 423,data/riverside_cats/HF_riv.cat,That so she saved hym hys lyf,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,tho,thoo,adv,House of Fame 433,data/riverside_cats/HF_riv.cat,Thoo sawgh I grave how to Itayle,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 433,data/riverside_cats/HF_riv.cat,Thoo sawgh I grave how to Itayle,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 435,data/riverside_cats/HF_riv.cat,And how the tempest al began,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 436,data/riverside_cats/HF_riv.cat,And how he loste hys sterisman,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,also,also,adv,House of Fame 439,data/riverside_cats/HF_riv.cat,And also sawgh I how Sybile,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 439,data/riverside_cats/HF_riv.cat,And also sawgh I how Sybile,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 443,data/riverside_cats/HF_riv.cat,How he ther fond Palinurus,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 443,data/riverside_cats/HF_riv.cat,How he ther fond Palinurus,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,tho,tho,adv,House of Fame 451,data/riverside_cats/HF_riv.cat,Tho saugh I grave al the aryvayle,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,al,al,adv,House of Fame 456,data/riverside_cats/HF_riv.cat,Or he had al ywonne his ryghtis,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 457,data/riverside_cats/HF_riv.cat,And how he Turnus reft his lyf,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 461,data/riverside_cats/HF_riv.cat,How mawgree Juno Eneas,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,al-wei,alwey,adv,House of Fame 466,data/riverside_cats/HF_riv.cat,The whiche I preye alwey save us,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thus,thus,adv,House of Fame 469,data/riverside_cats/HF_riv.cat,In this noble temple thus,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,yet,yet,adv,House of Fame 471,data/riverside_cats/HF_riv.cat,Yet sawgh I never such noblesse,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,never,never,adv,House of Fame 471,data/riverside_cats/HF_riv.cat,Yet sawgh I never such noblesse,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,not,not,adv,House of Fame 474,data/riverside_cats/HF_riv.cat,But not wot I whoo did hem wirche,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 476,data/riverside_cats/HF_riv.cat,But now wol I goo out and see,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,thanne,then,adv,House of Fame 482,data/riverside_cats/HF_riv.cat,Then sawgh I but a large feld,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,yet,yet,adv,House of Fame 487,data/riverside_cats/HF_riv.cat,As smal as man may se yet lye,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,tho,thoo,adv,House of Fame 496,data/riverside_cats/HF_riv.cat,Thoo was I war lo at the laste,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,certain,certeyn,adv,House of Fame 502,data/riverside_cats/HF_riv.cat,But this as sooth as deth certeyn,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 503,data/riverside_cats/HF_riv.cat,Hyt was of gold and shon so bryghte,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,never,never,adv,House of Fame 504,data/riverside_cats/HF_riv.cat,That never sawe men such a syghte,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,al,al,adv,House of Fame 506,data/riverside_cats/HF_riv.cat,Al newe of gold another sonne,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 507,data/riverside_cats/HF_riv.cat,So shone the egles fethers bryghte,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,som-what,somwhat,adv,House of Fame 508,data/riverside_cats/HF_riv.cat,And somwhat dounward gan hyt lyghte,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,doun-ward,dounward,adv,House of Fame 508,data/riverside_cats/HF_riv.cat,And somwhat dounward gan hyt lyghte,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 509,data/riverside_cats/HF_riv.cat,Now herkeneth every maner man,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 513,data/riverside_cats/HF_riv.cat,So sely an avisyon,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 518,data/riverside_cats/HF_riv.cat,Now faire blisfull O Cipris,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 519,data/riverside_cats/HF_riv.cat,So be my favour at this tyme,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 525,data/riverside_cats/HF_riv.cat,Of my brayn now shal men se,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,a-right,aryght,adv,House of Fame 527,data/riverside_cats/HF_riv.cat,To tellen al my drem aryght,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,nou,now,adv,House of Fame 528,data/riverside_cats/HF_riv.cat,Now kythe thyn engyn and myght,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 531,data/riverside_cats/HF_riv.cat,Which that so hye gan to sore,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,never,never,adv,House of Fame 534,data/riverside_cats/HF_riv.cat,But never was ther dynt of thonder,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,ther,ther,adv,House of Fame 534,data/riverside_cats/HF_riv.cat,But never was ther dynt of thonder,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 538,data/riverside_cats/HF_riv.cat,That so swithe gan descende,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,whan,when,adv&conj,House of Fame 539,data/riverside_cats/HF_riv.cat,As this foul when hyt beheld,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,up,up,adv,House of Fame 544,data/riverside_cats/HF_riv.cat,And with hys sours ayen up wente,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 547,data/riverside_cats/HF_riv.cat,How high I can not telle yow,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,not,not,adv,House of Fame 547,data/riverside_cats/HF_riv.cat,How high I can not telle yow,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,up,up,adv,House of Fame 548,data/riverside_cats/HF_riv.cat,For I cam up y nyste how,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,hou,how,adv&conj,House of Fame 548,data/riverside_cats/HF_riv.cat,For I cam up y nyste how,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,what,what,adv,House of Fame 551,data/riverside_cats/HF_riv.cat,What with his sours and with my drede,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,to,to,adv2,House of Fame 553,data/riverside_cats/HF_riv.cat,Forwhi hit was to gret affray,RIVERSIDE
HF_gui_complete.csv,846,RULE_13_ADV_NO_E,so,so,adv,House of Fame 557,data/riverside_cats/HF_riv.cat,And be not agast so for shame,RIVERSIDE
