source_file,exception_count,headword,word,tag,line_number,filename,context,text_type
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 503,data/riverside_cats/TC5_riv.cat,That I may fynden at myn homcomynge,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 514,data/riverside_cats/TC5_riv.cat,And to the chambre hire wey than han they nomen,RIVERSIDE
TC5_gui_complete.csv,201,gon,go,v%pr_pl,Troilus and Criseyde; Book V 523,data/riverside_cats/TC5_riv.cat,As go we sen the palais of Criseyde,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 551,data/riverside_cats/TC5_riv.cat,Yet syn I may no bet fayn wolde I kisse,RIVERSIDE
TC5_gui_complete.csv,201,loven,love,v%imp,Troilus and Criseyde; Book V 572,data/riverside_cats/TC5_riv.cat,Now goode swete love me wel I preye,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 587,data/riverside_cats/TC5_riv.cat,Syn I am thyn and holly at thi wille,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 616,data/riverside_cats/TC5_riv.cat,And shal til I may sen hire eft in Troie,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 616,data/riverside_cats/TC5_riv.cat,And shal til I may sen hire eft in Troie,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 627,data/riverside_cats/TC5_riv.cat,I am right sory Troilus wol deye,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_pl,Troilus and Criseyde; Book V 637,data/riverside_cats/TC5_riv.cat,That absent was gan synge as ye may heere,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 651,data/riverside_cats/TC5_riv.cat,I shal be glad if al the world be trewe,RIVERSIDE
TC5_gui_complete.csv,201,yeven,yevyng,v%prp_abs,Troilus and Criseyde; Book V 685,data/riverside_cats/TC5_riv.cat,Yevyng hym hope alwey the tenthe morwe,RIVERSIDE
TC5_gui_complete.csv,201,beren,born,v%ppl,Troilus and Criseyde; Book V 690,data/riverside_cats/TC5_riv.cat,That I was born Wel may myn herte longe,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 695,data/riverside_cats/TC5_riv.cat,To gon ayeyn for naught I kan hym queme,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 698,data/riverside_cats/TC5_riv.cat,That I am fals and so it may wel seme,RIVERSIDE
TC5_gui_complete.csv,201,beren,born,v%ppl,Troilus and Criseyde; Book V 700,data/riverside_cats/TC5_riv.cat,That I was born so weilaway the tide,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 703,data/riverside_cats/TC5_riv.cat,That I be kaught I shal be holde a spie,RIVERSIDE
TC5_gui_complete.csv,201,dreden,i,v%pr_1,Troilus and Criseyde; Book V 704,data/riverside_cats/TC5_riv.cat,Or elles lo this drede I moost of alle,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 724,data/riverside_cats/TC5_riv.cat,That nolde han wepen for hire peynes smerte,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 739,data/riverside_cats/TC5_riv.cat,Who myghte han seyd that I hadde don amys,RIVERSIDE
TC5_gui_complete.csv,201,comen,come,v%pt_1,Troilus and Criseyde; Book V 745,data/riverside_cats/TC5_riv.cat,Me lakked alwey er that I come here,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 751,data/riverside_cats/TC5_riv.cat,I shal tomorwe at nyght by est or west,RIVERSIDE
TC5_gui_complete.csv,201,gon,gon,v%inf,Troilus and Criseyde; Book V 753,data/riverside_cats/TC5_riv.cat,And gon with Troilus where as hym lest,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 756,data/riverside_cats/TC5_riv.cat,For evere on love han wrecches had envye,RIVERSIDE
TC5_gui_complete.csv,201,assaien,asay,v%inf,Troilus and Criseyde; Book V 783,data/riverside_cats/TC5_riv.cat,But for t asay he seyde it naught n agreveth,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 789,data/riverside_cats/TC5_riv.cat,I may wel wite it nyl nat ben my prow,RIVERSIDE
TC5_gui_complete.csv,201,seien,seyn,v%inf,Troilus and Criseyde; Book V 794,data/riverside_cats/TC5_riv.cat,He myghte seyn he were a conquerour,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 798,data/riverside_cats/TC5_riv.cat,I shal namore lesen but my speche,RIVERSIDE
TC5_gui_complete.csv,201,seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 804,data/riverside_cats/TC5_riv.cat,And som men seyn he was of tonge large,RIVERSIDE
TC5_gui_complete.csv,201,gon,gon,v%inf,Troilus and Criseyde; Book V 810,data/riverside_cats/TC5_riv.cat,To gon ytressed with hire heres clere,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 826,data/riverside_cats/TC5_riv.cat,But trewely I kan nat telle hire age,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%inf,Troilus and Criseyde; Book V 837,data/riverside_cats/TC5_riv.cat,In durryng don that longeth to a knyght,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%inf,Troilus and Criseyde; Book V 840,data/riverside_cats/TC5_riv.cat,Stood paregal to durre don that hym leste,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 846,data/riverside_cats/TC5_riv.cat,And feyned hym with Calkas han to doone,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 847,data/riverside_cats/TC5_riv.cat,But what he mente I shal yow tellen soone,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 854,data/riverside_cats/TC5_riv.cat,As frendes don of which som shal ye heere,RIVERSIDE
TC5_gui_complete.csv,201,seien,seyn,v%inf,Troilus and Criseyde; Book V 876,data/riverside_cats/TC5_riv.cat,Kan I nat seyn what may the cause be,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 893,data/riverside_cats/TC5_riv.cat,Shal ben agast that Grekes wol hem shende,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_pl,Troilus and Criseyde; Book V 893,data/riverside_cats/TC5_riv.cat,Shal ben agast that Grekes wol hem shende,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shul,v%pr_pl,Troilus and Criseyde; Book V 894,data/riverside_cats/TC5_riv.cat,And men shul drede unto the worldes ende,RIVERSIDE
TC5_gui_complete.csv,201,seien,seyn,v%inf,Troilus and Criseyde; Book V 898,data/riverside_cats/TC5_riv.cat,That is to seyn with double wordes slye,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 900,data/riverside_cats/TC5_riv.cat,Ye shal wel knowen that I naught ne lie,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 905,data/riverside_cats/TC5_riv.cat,Han yeven Antenor for yow anon,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_pl,Troilus and Criseyde; Book V 911,data/riverside_cats/TC5_riv.cat,What wol ye more lufsom lady deere,RIVERSIDE
TC5_gui_complete.csv,201,maken,make,v%imp,Troilus and Criseyde; Book V 913,data/riverside_cats/TC5_riv.cat,Drif out that bittre hope and make good cheere,RIVERSIDE
TC5_gui_complete.csv,201,vouchen_sauf,vouchesauf,v%pr_pl,Troilus and Criseyde; Book V 922,data/riverside_cats/TC5_riv.cat,And if ye vouchesauf my lady bright,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 923,data/riverside_cats/TC5_riv.cat,I wol ben he to serven yow myselve,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 935,data/riverside_cats/TC5_riv.cat,And so hope I that I shal yet iwis,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 939,data/riverside_cats/TC5_riv.cat,But herte myn syn that I am youre man,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 942,data/riverside_cats/TC5_riv.cat,And evere shal whil I to lyve have space,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_pl,Troilus and Criseyde; Book V 944,data/riverside_cats/TC5_riv.cat,Ye wol me graunte that I may tomorwe,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 944,data/riverside_cats/TC5_riv.cat,Ye wol me graunte that I may tomorwe,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_pl,Troilus and Criseyde; Book V 952,data/riverside_cats/TC5_riv.cat,And thus to hym she seyde as ye may here,RIVERSIDE
TC5_gui_complete.csv,201,witen,woot,v%pr_1,Troilus and Criseyde; Book V 964,data/riverside_cats/TC5_riv.cat,I woot my fader wys and redy is,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 966,data/riverside_cats/TC5_riv.cat,So deere I am the more unto hym holde,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 981,data/riverside_cats/TC5_riv.cat,And that doth me to han so gret a wonder,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_pl,Troilus and Criseyde; Book V 982,data/riverside_cats/TC5_riv.cat,That ye wol scornen any womman so,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 984,data/riverside_cats/TC5_riv.cat,I am disposed bet so mot I go,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 986,data/riverside_cats/TC5_riv.cat,What I shal after don I kan nat seye,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 990,data/riverside_cats/TC5_riv.cat,Herafter whan ye wonnen han the town,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_pl,Troilus and Criseyde; Book V 997,data/riverside_cats/TC5_riv.cat,And whan yow list ye may come here ayayn,RIVERSIDE
TC5_gui_complete.csv,201,gon,gon,v%pr_pl,Troilus and Criseyde; Book V 998,data/riverside_cats/TC5_riv.cat,And er ye gon thus muche I sey yow here,RIVERSIDE
TC5_gui_complete.csv,201,seien,sey,v%pr_1,Troilus and Criseyde; Book V 998,data/riverside_cats/TC5_riv.cat,And er ye gon thus muche I sey yow here,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 1000,data/riverside_cats/TC5_riv.cat,If that I sholde of any Grek han routhe,RIVERSIDE
TC5_gui_complete.csv,201,seien,say,v%pr_1,Troilus and Criseyde; Book V 1002,data/riverside_cats/TC5_riv.cat,I say nat therfore that I wol yow love,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 1002,data/riverside_cats/TC5_riv.cat,I say nat therfore that I wol yow love,RIVERSIDE
TC5_gui_complete.csv,201,seien,say,v%pr_1,Troilus and Criseyde; Book V 1003,data/riverside_cats/TC5_riv.cat,N y say nat nay but in conclusioun,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 1008,data/riverside_cats/TC5_riv.cat,I may yow sen or do myn herte breste,RIVERSIDE
TC5_gui_complete.csv,201,yeven,hire,v%pt_3,Troilus and Criseyde; Book V 1050,data/riverside_cats/TC5_riv.cat,Men seyn I not that she yaf hym hire herte,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_pl,Troilus and Criseyde; Book V 1063,data/riverside_cats/TC5_riv.cat,And wommen moost wol haten me of alle,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_pl,Troilus and Criseyde; Book V 1065,data/riverside_cats/TC5_riv.cat,Thei wol seyn in as muche as in me is,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%inf,Troilus and Criseyde; Book V 1068,data/riverside_cats/TC5_riv.cat,What helpeth that to don my blame awey,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 1071,data/riverside_cats/TC5_riv.cat,To Diomede algate I wol be trewe,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 1080,data/riverside_cats/TC5_riv.cat,And frendes love that shal ye han of me,RIVERSIDE
TC5_gui_complete.csv,201,witen,woot,v%pr_1,Troilus and Criseyde; Book V 1084,data/riverside_cats/TC5_riv.cat,And gilteles I woot wel I yow leve,RIVERSIDE
TC5_gui_complete.csv,201,slepen,hym,v%inf,Troilus and Criseyde; Book V 1106,data/riverside_cats/TC5_riv.cat,Hadde he that nyght nothyng to slepe hym leste,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_pl,Troilus and Criseyde; Book V 1113,data/riverside_cats/TC5_riv.cat,To loke if they kan sen aught of Criseyde,RIVERSIDE
TC5_gui_complete.csv,201,witen,woot,v%pr_1,Troilus and Criseyde; Book V 1122,data/riverside_cats/TC5_riv.cat,For aught I woot byfor noon sikirly,RIVERSIDE
TC5_gui_complete.csv,201,gon,go,v%pr_pl,Troilus and Criseyde; Book V 1131,data/riverside_cats/TC5_riv.cat,And hom they go withoute more speche,RIVERSIDE
TC5_gui_complete.csv,201,mouen,they,v%pr_pl,Troilus and Criseyde; Book V 1132,data/riverside_cats/TC5_riv.cat,And comen ayeyn but longe may they seche,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 1140,data/riverside_cats/TC5_riv.cat,And I wol don hem holden up the yate,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%inf,Troilus and Criseyde; Book V 1140,data/riverside_cats/TC5_riv.cat,And I wol don hem holden up the yate,RIVERSIDE
TC5_gui_complete.csv,201,witen,woot,v%pr_1,Troilus and Criseyde; Book V 1150,data/riverside_cats/TC5_riv.cat,I woot she meneth riden pryvely,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 1156,data/riverside_cats/TC5_riv.cat,We han naught elles for to don ywis,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%inf,Troilus and Criseyde; Book V 1156,data/riverside_cats/TC5_riv.cat,We han naught elles for to don ywis,RIVERSIDE
TC5_gui_complete.csv,201,haven,have,v%imp,Troilus and Criseyde; Book V 1158,data/riverside_cats/TC5_riv.cat,Have here my trouthe I se hire Yond she is,RIVERSIDE
TC5_gui_complete.csv,201,faren,fare,v%imp,Troilus and Criseyde; Book V 1176,data/riverside_cats/TC5_riv.cat,Ye fare wel al the snow of ferne yere,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 1188,data/riverside_cats/TC5_riv.cat,She seyde I shal ben here if that I may,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 1246,data/riverside_cats/TC5_riv.cat,I n am but ded ther nys noon other bote,RIVERSIDE
TC5_gui_complete.csv,201,reven,reft,v%ppl,Troilus and Criseyde; Book V 1260,data/riverside_cats/TC5_riv.cat,Who hath me reft Criseyde al my plesaunce,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%inf,Troilus and Criseyde; Book V 1268,data/riverside_cats/TC5_riv.cat,What shal I don my Pandarus allas,RIVERSIDE
TC5_gui_complete.csv,201,seien,seyn,v%inf,Troilus and Criseyde; Book V 1279,data/riverside_cats/TC5_riv.cat,How darstow seyn that fals thy lady ys,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%inf,Troilus and Criseyde; Book V 1289,data/riverside_cats/TC5_riv.cat,How myghte I than don quod Troilus,RIVERSIDE
TC5_gui_complete.csv,201,sen,se,v%imp,Troilus and Criseyde; Book V 1296,data/riverside_cats/TC5_riv.cat,And se now whi for this I dar wel seyn,RIVERSIDE
TC5_gui_complete.csv,201,durren,dar,v%pr_1,Troilus and Criseyde; Book V 1296,data/riverside_cats/TC5_riv.cat,And se now whi for this I dar wel seyn,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 1298,data/riverside_cats/TC5_riv.cat,I kan nat trowen that she wol write ayeyn,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1316,data/riverside_cats/TC5_riv.cat,He wrot right thus and seyde as ye may here,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1335,data/riverside_cats/TC5_riv.cat,And that defaced is that may ye wite,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_pl,Troilus and Criseyde; Book V 1341,data/riverside_cats/TC5_riv.cat,Wol vouchesauf this lettre to byholde,RIVERSIDE
TC5_gui_complete.csv,201,vouchen_sauf,vouchesauf,v%inf,Troilus and Criseyde; Book V 1341,data/riverside_cats/TC5_riv.cat,Wol vouchesauf this lettre to byholde,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 1349,data/riverside_cats/TC5_riv.cat,Han taried ther ye seyden soth to seyne,RIVERSIDE
TC5_gui_complete.csv,201,durren,dar,v%pr_1,Troilus and Criseyde; Book V 1353,data/riverside_cats/TC5_riv.cat,Al that yow liste I dar nat pleyne moore,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 1358,data/riverside_cats/TC5_riv.cat,How ye han ferd and don whil ye be theere,RIVERSIDE
TC5_gui_complete.csv,201,preien,prey,v%pr_1,Troilus and Criseyde; Book V 1363,data/riverside_cats/TC5_riv.cat,Devyse I prey to God so moot it be,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 1365,data/riverside_cats/TC5_riv.cat,As wisly as in al I am yow trewe,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 1368,data/riverside_cats/TC5_riv.cat,I kan namore but chiste of every care,RIVERSIDE
TC5_gui_complete.csv,201,ben,arn,v%pr_pl,Troilus and Criseyde; Book V 1374,data/riverside_cats/TC5_riv.cat,Of sorwful teris salte arn waxen welles,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 1377,data/riverside_cats/TC5_riv.cat,My joie in wo I kan sey yow naught ellis,RIVERSIDE
TC5_gui_complete.csv,201,seien,sey,v%inf,Troilus and Criseyde; Book V 1377,data/riverside_cats/TC5_riv.cat,My joie in wo I kan sey yow naught ellis,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1381,data/riverside_cats/TC5_riv.cat,Ye may redresse and more a thousand sithe,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 1384,data/riverside_cats/TC5_riv.cat,To han his lif as I shal ben as swithe,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 1397,data/riverside_cats/TC5_riv.cat,With pacience I wol my wo comporte,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 1398,data/riverside_cats/TC5_riv.cat,And with youre lettre of hope I wol desporte,RIVERSIDE
TC5_gui_complete.csv,201,witen,woot,v%pr_1,Troilus and Criseyde; Book V 1402,data/riverside_cats/TC5_riv.cat,I woot that whan ye next upon me se,RIVERSIDE
TC5_gui_complete.csv,201,seien,say,v%pr_1,Troilus and Criseyde; Book V 1408,data/riverside_cats/TC5_riv.cat,I say namore al have I for to seye,RIVERSIDE
TC5_gui_complete.csv,201,don,do,v%pr_pl,Troilus and Criseyde; Book V 1410,data/riverside_cats/TC5_riv.cat,But wheither that ye do me lyve or deye,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 1416,data/riverside_cats/TC5_riv.cat,The same hele I shal non hele have,RIVERSIDE
TC5_gui_complete.csv,201,slen,sleyn,v%ppl,Troilus and Criseyde; Book V 1501,data/riverside_cats/TC5_riv.cat,How Tideus was sleyn lord of Argeyes,RIVERSIDE
TC5_gui_complete.csv,201,slen,slayn,v%ppl,Troilus and Criseyde; Book V 1505,data/riverside_cats/TC5_riv.cat,With thonderdynt was slayn that cride loude,RIVERSIDE
TC5_gui_complete.csv,201,gon,gon,v%inf,Troilus and Criseyde; Book V 1532,data/riverside_cats/TC5_riv.cat,She ches for hym to dye and gon to helle,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 1544,data/riverside_cats/TC5_riv.cat,Of heighe Jove as regnes shal be flitted,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 1545,data/riverside_cats/TC5_riv.cat,Fro folk in folk or when they shal be smytted,RIVERSIDE
TC5_gui_complete.csv,201,don,don,v%pr_pl,Troilus and Criseyde; Book V 1572,data/riverside_cats/TC5_riv.cat,And as thise lovers don he soughte ay newe,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_pl,Troilus and Criseyde; Book V 1589,data/riverside_cats/TC5_riv.cat,Wrot hym ayeyn and seyde as ye may here,RIVERSIDE
TC5_gui_complete.csv,201,sen,seyn,v%ppl,Troilus and Criseyde; Book V 1599,data/riverside_cats/TC5_riv.cat,I have ek seyn with teris al depeynted,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 1612,data/riverside_cats/TC5_riv.cat,Touchyng us two how thynges han ystonde,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_1,Troilus and Criseyde; Book V 1613,data/riverside_cats/TC5_riv.cat,Which I shal with dissymelyng amende,RIVERSIDE
TC5_gui_complete.csv,201,don,do,v%pr_pl,Troilus and Criseyde; Book V 1615,data/riverside_cats/TC5_riv.cat,How ye ne do but holden me in honde,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 1616,data/riverside_cats/TC5_riv.cat,But now no force I kan nat in yow gesse,RIVERSIDE
TC5_gui_complete.csv,201,preien,pray,v%pr_1,Troilus and Criseyde; Book V 1621,data/riverside_cats/TC5_riv.cat,But in effect I pray yow as I may,RIVERSIDE
TC5_gui_complete.csv,201,durren,dar,v%pr_1,Troilus and Criseyde; Book V 1627,data/riverside_cats/TC5_riv.cat,I dar nat ther I am wel lettres make,RIVERSIDE
TC5_gui_complete.csv,201,ben,am,v%pr_1,Troilus and Criseyde; Book V 1627,data/riverside_cats/TC5_riv.cat,I dar nat ther I am wel lettres make,RIVERSIDE
TC5_gui_complete.csv,201,shulen,shal,v%pr_pl,Troilus and Criseyde; Book V 1640,data/riverside_cats/TC5_riv.cat,For any thyng men shal the soothe se,RIVERSIDE
TC5_gui_complete.csv,201,iberen,iborn,v%ppl,Troilus and Criseyde; Book V 1650,data/riverside_cats/TC5_riv.cat,As was the gise iborn was up and down,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 1678,data/riverside_cats/TC5_riv.cat,Allas I wolde han trowed atte leeste,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 1680,data/riverside_cats/TC5_riv.cat,That ye thus nolde han holden me in honde,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 1682,data/riverside_cats/TC5_riv.cat,Allas I nevere wolde han wend er this,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%inf,Troilus and Criseyde; Book V 1683,data/riverside_cats/TC5_riv.cat,That ye Criseyde koude han chaunged so,RIVERSIDE
TC5_gui_complete.csv,201,haven,han,v%pr_pl,Troilus and Criseyde; Book V 1696,data/riverside_cats/TC5_riv.cat,Ye han me cast and I ne kan nor may,RIVERSIDE
TC5_gui_complete.csv,201,beren,born,v%ppl,Troilus and Criseyde; Book V 1699,data/riverside_cats/TC5_riv.cat,In corsed tyme I born was weilaway,RIVERSIDE
TC5_gui_complete.csv,201,don,doon,v%pr_pl,Troilus and Criseyde; Book V 1700,data/riverside_cats/TC5_riv.cat,That yow that doon me al this wo endure,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 1703,data/riverside_cats/TC5_riv.cat,That I may meten with this Diomede,RIVERSIDE
TC5_gui_complete.csv,201,mouen,may,v%pr_1,Troilus and Criseyde; Book V 1731,data/riverside_cats/TC5_riv.cat,My brother deer I may do the namore,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 1733,data/riverside_cats/TC5_riv.cat,And God woot I wol hate hire evermore,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 1743,data/riverside_cats/TC5_riv.cat,Delivere hire soon I kan namore seye,RIVERSIDE
TC5_gui_complete.csv,201,reden,rede,v%imp,Troilus and Criseyde; Book V 1771,data/riverside_cats/TC5_riv.cat,Rede Dares he kan telle hem alle ifeere,RIVERSIDE
TC5_gui_complete.csv,201,willen,wol,v%pr_1,Troilus and Criseyde; Book V 1777,data/riverside_cats/TC5_riv.cat,And gladlier I wol write yif yow leste,RIVERSIDE
TC5_gui_complete.csv,201,seien,sey,v%pr_1,Troilus and Criseyde; Book V 1779,data/riverside_cats/TC5_riv.cat,N y sey nat this al oonly for thise men,RIVERSIDE
TC5_gui_complete.csv,201,connen,kan,v%pr_1,Troilus and Criseyde; Book V 1804,data/riverside_cats/TC5_riv.cat,Save Ector in his tyme as I kan heere,RIVERSIDE
NPPro_gui_complete.csv,10,haven,han,v%pr_pl,Prologue to the Nun's Priest's Tale 2768,data/riverside_cats/NPPro_riv.cat,That ye han seyd is right ynough ywis,RIVERSIDE
NPPro_gui_complete.csv,10,haven,han,v%pr_pl,Prologue to the Nun's Priest's Tale 2772,data/riverside_cats/NPPro_riv.cat,Whereas men han been in greet welthe and ese,RIVERSIDE
NPPro_gui_complete.csv,10,haven,han,v%pr_pl,Prologue to the Nun's Priest's Tale 2787,data/riverside_cats/NPPro_riv.cat,As ye han seyd to heere of hevynesse,RIVERSIDE
NPPro_gui_complete.csv,10,preien,pray,v%pr_1,Prologue to the Nun's Priest's Tale 2793,data/riverside_cats/NPPro_riv.cat,I pray yow hertely telle us somwhat elles,RIVERSIDE
NPPro_gui_complete.csv,10,haven,han,v%inf,Prologue to the Nun's Priest's Tale 2797,data/riverside_cats/NPPro_riv.cat,I sholde er this han fallen doun for sleep,RIVERSIDE
NPPro_gui_complete.csv,10,witen,woot,v%pr_1,Prologue to the Nun's Priest's Tale 2803,data/riverside_cats/NPPro_riv.cat,And wel I woot the substance is in me,RIVERSIDE
NPPro_gui_complete.csv,10,ben,be,v%imp,Prologue to the Nun's Priest's Tale 2812,data/riverside_cats/NPPro_riv.cat,Be blithe though thou ryde upon a jade,RIVERSIDE
