headword,word,tag,line_number,filename,context,text_type,reason
gon,gon,v%inf,The Merchant's Tale 1950,data/riverside_cats/MerT_riv.cat,She feyned hire as that she moste gon,RIVERSIDE,Infinitive must end in -en or -e
casten,caste,v%pt_3,The Merchant's Tale 1954,data/riverside_cats/MerT_riv.cat,And in the pryvee softely it caste,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
awaken,awaked,v%ppl,The Merchant's Tale 1957,data/riverside_cats/MerT_riv.cat,That sleep til that the coughe hath hym awaked,RIVERSIDE,Strong participle must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1959,data/riverside_cats/MerT_riv.cat,He wolde of hire he seyde han som plesaunce,RIVERSIDE,Infinitive must end in -en or -e
ben,be,v%pr_3,The Merchant's Tale 1962,data/riverside_cats/MerT_riv.cat,But lest that precious folk be with me wrooth,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Merchant's Tale 1972,data/riverside_cats/MerT_riv.cat,For alle thyng hath tyme as seyn thise clerkes,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1975,data/riverside_cats/MerT_riv.cat,That knoweth that noon act is causelees,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1977,data/riverside_cats/MerT_riv.cat,But sooth is this how that this fresshe May,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_3,The Merchant's Tale 1980,data/riverside_cats/MerT_riv.cat,That from hire herte she ne dryve kan,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 1985,data/riverside_cats/MerT_riv.cat,Though he namoore hadde than his sherte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_pl,The Merchant's Tale 1987,data/riverside_cats/MerT_riv.cat,Heere may ye se how excellent franchise,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1988,data/riverside_cats/MerT_riv.cat,In wommen is whan they hem narwe avyse,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 1989,data/riverside_cats/MerT_riv.cat,Som tyrant is as ther be many oon,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 1991,data/riverside_cats/MerT_riv.cat,Which wolde han lat hym sterven in the place,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1992,data/riverside_cats/MerT_riv.cat,Wel rather than han graunted hym hire grace,RIVERSIDE,Infinitive must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 2000,data/riverside_cats/MerT_riv.cat,For it shal be right as he wole devyse,RIVERSIDE,Present 3rd sg must end in -th
willen,wole,v%pr_3,The Merchant's Tale 2000,data/riverside_cats/MerT_riv.cat,For it shal be right as he wole devyse,RIVERSIDE,Present 3rd sg must end in -th
twisten,twiste,v%pt_3,The Merchant's Tale 2005,data/riverside_cats/MerT_riv.cat,She taketh hym by the hand and harde hym twiste,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Merchant's Tale 2007,data/riverside_cats/MerT_riv.cat,And bad hym been al hool and forth she wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Merchant's Tale 2015,data/riverside_cats/MerT_riv.cat,He is so plesant unto every man,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_3,The Merchant's Tale 2016,data/riverside_cats/MerT_riv.cat,For craft is al whoso that do it kan,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2017,data/riverside_cats/MerT_riv.cat,That every wight is fayn to speke hym good,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 2035,data/riverside_cats/MerT_riv.cat,Though he be god of gardyns for to telle,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Merchant's Tale 2044,data/riverside_cats/MerT_riv.cat,That he wol no wight suffren bere the keye,RIVERSIDE,Present 3rd sg must end in -th
unshitten,unshette,v%pr_3,The Merchant's Tale 2047,data/riverside_cats/MerT_riv.cat,With which whan that hym leste he it unshette,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,The Merchant's Tale 2049,data/riverside_cats/MerT_riv.cat,In somer seson thider wolde he go,RIVERSIDE,Infinitive must end in -en or -e
speden,spedde,v%pt_3,The Merchant's Tale 2052,data/riverside_cats/MerT_riv.cat,He in the gardyn parfourned hem and spedde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Merchant's Tale 2055,data/riverside_cats/MerT_riv.cat,But worldly joye may nat alwey dure,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2060,data/riverside_cats/MerT_riv.cat,Thy tayl is deeth thurgh thyn envenymynge,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2071,data/riverside_cats/MerT_riv.cat,Is woxen blynd and that al sodeynly,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2083,data/riverside_cats/MerT_riv.cat,For whan he wiste it may noon oother be,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2085,data/riverside_cats/MerT_riv.cat,Save out of doute he may nat forgoon,RIVERSIDE,Present 3rd sg must end in -th
forgon,forgoon,v%inf,The Merchant's Tale 2085,data/riverside_cats/MerT_riv.cat,Save out of doute he may nat forgoon,RIVERSIDE,Infinitive must end in -en or -e
gon,go,v%inf,The Merchant's Tale 2090,data/riverside_cats/MerT_riv.cat,He nolde suffre hire for to ryde or go,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 2098,data/riverside_cats/MerT_riv.cat,Bicomen is the sorwefulleste man,RIVERSIDE,Present 3rd sg must end in -th
witen,woot,v%pr_3,The Merchant's Tale 2113,data/riverside_cats/MerT_riv.cat,Yet was he blent and God woot so been mo,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 2114,data/riverside_cats/MerT_riv.cat,That wenen wisly that it be nat so,RIVERSIDE,Present 3rd sg must end in -th
wenden,wente,v%pt_3,The Merchant's Tale 2119,data/riverside_cats/MerT_riv.cat,By which into his gardyn ofte he wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,The Merchant's Tale 2123,data/riverside_cats/MerT_riv.cat,Som wonder by this clyket shal bityde,RIVERSIDE,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Merchant's Tale 2124,data/riverside_cats/MerT_riv.cat,Which ye shul heeren if ye wole abyde,RIVERSIDE,Present plural must end in -en or -e
witen,woot,v%pr_3,The Merchant's Tale 2125,data/riverside_cats/MerT_riv.cat,O noble Ovyde ful sooth seystou God woot,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 2126,data/riverside_cats/MerT_riv.cat,What sleighte is it thogh it be long and hoot,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Merchant's Tale 2128,data/riverside_cats/MerT_riv.cat,By Piramus and Tesbee may men leere,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%inf,The Merchant's Tale 2131,data/riverside_cats/MerT_riv.cat,Ther no wight koude han founde out swich a sleighte,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 2139,data/riverside_cats/MerT_riv.cat,The turtles voys is herd my dowve sweete,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2140,data/riverside_cats/MerT_riv.cat,The wynter is goon with alle his reynes weete,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2142,data/riverside_cats/MerT_riv.cat,How fairer been thy brestes than is wyn,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,The Merchant's Tale 2151,data/riverside_cats/MerT_riv.cat,That he sholde go biforn with his cliket,RIVERSIDE,Infinitive must end in -en or -e
shulen,shal,v%pr_pl,The Merchant's Tale 2170,data/riverside_cats/MerT_riv.cat,Thre thynges certes shal ye wynne therby,RIVERSIDE,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 2174,data/riverside_cats/MerT_riv.cat,This shal be doon tomorwe er sonne reste,RIVERSIDE,Present 3rd sg must end in -th
resten,reste,v%pr_3,The Merchant's Tale 2174,data/riverside_cats/MerT_riv.cat,This shal be doon tomorwe er sonne reste,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2183,data/riverside_cats/MerT_riv.cat,For verray love this is withouten doute,RIVERSIDE,Present 3rd sg must end in -th
heren,herde,v%pt_3,The Merchant's Tale 2185,data/riverside_cats/MerT_riv.cat,This fresshe May whan she thise wordes herde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
dauen,dawe,v%pr_3,The Merchant's Tale 2195,data/riverside_cats/MerT_riv.cat,I prey to God that nevere dawe the day,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2196,data/riverside_cats/MerT_riv.cat,That I ne sterve as foule as womman may,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 2205,data/riverside_cats/MerT_riv.cat,Ye han noon oother contenance I leeve,RIVERSIDE,Present plural must end in -en or -e
wenden,wente,v%pt_3,The Merchant's Tale 2211,data/riverside_cats/MerT_riv.cat,That charged was with fruyt and up he wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Merchant's Tale 2215,data/riverside_cats/MerT_riv.cat,For in a lettre she hadde toold hym al,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,The Merchant's Tale 2216,data/riverside_cats/MerT_riv.cat,Of this matere how he werchen shal,RIVERSIDE,Present 3rd sg must end in -th
fetten,fette,v%pt_3,The Merchant's Tale 2233,data/riverside_cats/MerT_riv.cat,How in his grisely carte he hire fette,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
setten,sette,v%pt_3,The Merchant's Tale 2234,data/riverside_cats/MerT_riv.cat,This kyng of Fairye thanne adoun hym sette,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Merchant's Tale 2237,data/riverside_cats/MerT_riv.cat,My wyf quod he ther may no wight seye nay,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_3,The Merchant's Tale 2245,data/riverside_cats/MerT_riv.cat,To every wight that wit and reson kan,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2255,data/riverside_cats/MerT_riv.cat,By cause allas that he is blynd and old,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2256,data/riverside_cats/MerT_riv.cat,His owene man shal make hym cokewold,RIVERSIDE,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 2257,data/riverside_cats/MerT_riv.cat,Lo where he sit the lechour in the tree,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2262,data/riverside_cats/MerT_riv.cat,Thanne shal he knowen al hire harlotrye,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_pl,The Merchant's Tale 2264,data/riverside_cats/MerT_riv.cat,Ye shal quod Proserpyne wol ye so,RIVERSIDE,Present plural must end in -en or -e
willen,wol,v%pr_pl,The Merchant's Tale 2264,data/riverside_cats/MerT_riv.cat,Ye shal quod Proserpyne wol ye so,RIVERSIDE,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 2271,data/riverside_cats/MerT_riv.cat,For lak of answere noon of hem shal dyen,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 2272,data/riverside_cats/MerT_riv.cat,Al hadde man seyn a thyng with bothe his yen,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
shulen,shul,v%pr_pl,The Merchant's Tale 2273,data/riverside_cats/MerT_riv.cat,Yit shul we wommen visage it hardily,RIVERSIDE,Present plural must end in -en or -e
shulen,shul,v%pr_pl,The Merchant's Tale 2275,data/riverside_cats/MerT_riv.cat,So that ye men shul been as lewed as gees,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 2296,data/riverside_cats/MerT_riv.cat,How myghte he do a thyng that moore forbode is,RIVERSIDE,Present 3rd sg must end in -th
breken,breke,v%pr_3,The Merchant's Tale 2306,data/riverside_cats/MerT_riv.cat,Or elles swelle til myn herte breke,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2314,data/riverside_cats/MerT_riv.cat,My word shal stonde I warne yow certeyn,RIVERSIDE,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 2315,data/riverside_cats/MerT_riv.cat,I am a kyng it sit me noght to lye,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2317,data/riverside_cats/MerT_riv.cat,Hir answere shal she have I undertake,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2324,data/riverside_cats/MerT_riv.cat,So longe aboute the aleyes is he goon,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2328,data/riverside_cats/MerT_riv.cat,This fresshe May that is so bright and sheene,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2330,data/riverside_cats/MerT_riv.cat,Now sire quod she for aught that may bityde,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2336,data/riverside_cats/MerT_riv.cat,May han to fruyt so greet an appetit,RIVERSIDE,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 2337,data/riverside_cats/MerT_riv.cat,That she may dyen but she of it have,RIVERSIDE,Present 3rd sg must end in -th
haven,have,v%pr_3,The Merchant's Tale 2337,data/riverside_cats/MerT_riv.cat,That she may dyen but she of it have,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2346,data/riverside_cats/MerT_riv.cat,Certes quod he theron shal be no lak,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 2357,data/riverside_cats/MerT_riv.cat,And whan that he hadde caught his sighte agayn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Merchant's Tale 2362,data/riverside_cats/MerT_riv.cat,In swich manere it may nat been expressed,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 2365,data/riverside_cats/MerT_riv.cat,As dooth the mooder whan the child shal dye,RIVERSIDE,Present 3rd sg must end in -th
answeren,answerde,v%pt_3,The Merchant's Tale 2368,data/riverside_cats/MerT_riv.cat,And she answerde Sire what eyleth yow,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Merchant's Tale 2376,data/riverside_cats/MerT_riv.cat,Strugle quod he Ye algate in it wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
yeven,yeve,v%pr_3,The Merchant's Tale 2377,data/riverside_cats/MerT_riv.cat,God yeve yow bothe on shames deth to dyen,RIVERSIDE,Present 3rd sg must end in -th
hongen,hanged,v%ppl,The Merchant's Tale 2379,data/riverside_cats/MerT_riv.cat,And elles be I hanged by the hals,RIVERSIDE,Strong participle must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 2382,data/riverside_cats/MerT_riv.cat,Ye wolde nat seyn thise wordes unto me,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 2383,data/riverside_cats/MerT_riv.cat,Ye han som glymsyng and no parfit sighte,RIVERSIDE,Present plural must end in -en or -e
ben,be,v%pr_3,The Merchant's Tale 2385,data/riverside_cats/MerT_riv.cat,Thonked be God With bothe myne eyen two,RIVERSIDE,Present 3rd sg must end in -th
helpen,helpe,v%pr_3,The Merchant's Tale 2392,data/riverside_cats/MerT_riv.cat,God helpe me so as I am yvele apayd,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 2393,data/riverside_cats/MerT_riv.cat,But by my fader soule I wende han seyn,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 2394,data/riverside_cats/MerT_riv.cat,How that this Damyan hadde by thee leyn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Merchant's Tale 2395,data/riverside_cats/MerT_riv.cat,And that thy smok hadde leyn upon his brest,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_pl,The Merchant's Tale 2396,data/riverside_cats/MerT_riv.cat,Ye sire quod she ye may wene as yow lest,RIVERSIDE,Present plural must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 2398,data/riverside_cats/MerT_riv.cat,He may nat sodeynly wel taken keep,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2402,data/riverside_cats/MerT_riv.cat,Ne may nat sodeynly so wel yse,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 2403,data/riverside_cats/MerT_riv.cat,First whan his sighte is newe come ageyn,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 2406,data/riverside_cats/MerT_riv.cat,Ther may ful many a sighte yow bigile,RIVERSIDE,Present 3rd sg must end in -th
lepen,leep,v%pt_3,The Merchant's Tale 2411,data/riverside_cats/MerT_riv.cat,And with that word she leep doun fro the tree,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Merchant's Tale 2412,data/riverside_cats/MerT_riv.cat,This Januarie who is glad but he,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 729,data/riverside_cats/FranT_riv.cat,In Armorik that called is Britayne,RIVERSIDE,Present 3rd sg must end in -th
durren,dorste,v%pt_3,The Franklin's Tale 736,data/riverside_cats/FranT_riv.cat,That wel unnethes dorste this knyght for drede,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,The Franklin's Tale 750,data/riverside_cats/FranT_riv.cat,As any lovere to his lady shal,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_pl,The Franklin's Tale 763,data/riverside_cats/FranT_riv.cat,If they wol longe holden compaignye,RIVERSIDE,Present plural must end in -en or -e
willen,wol,v%pr_3,The Franklin's Tale 764,data/riverside_cats/FranT_riv.cat,Love wol nat been constreyned by maistrye,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Franklin's Tale 766,data/riverside_cats/FranT_riv.cat,Beteth his wynges and farewel he is gon,RIVERSIDE,Present 3rd sg must end in -th
don,doon,v%pr_pl,The Franklin's Tale 770,data/riverside_cats/FranT_riv.cat,And so doon men if I sooth seyen shal,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 771,data/riverside_cats/FranT_riv.cat,Looke who that is moost pacient in love,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Franklin's Tale 774,data/riverside_cats/FranT_riv.cat,For it venquysseth as thise clerkes seyn,RIVERSIDE,Present plural must end in -en or -e
mouen,may,v%pr_pl,The Franklin's Tale 776,data/riverside_cats/FranT_riv.cat,For every word men may nat chide or pleyne,RIVERSIDE,Present plural must end in -en or -e
gon,goon,v%inf,The Franklin's Tale 777,data/riverside_cats/FranT_riv.cat,Lerneth to suffre or elles so moot I goon,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 779,data/riverside_cats/FranT_riv.cat,For in this world certein ther no wight is,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Franklin's Tale 784,data/riverside_cats/FranT_riv.cat,On every wrong a man may nat be wreken,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Franklin's Tale 791,data/riverside_cats/FranT_riv.cat,Heere may men seen an humble wys accord,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 803,data/riverside_cats/FranT_riv.cat,Who koude telle but he hadde wedded be,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Franklin's Tale 805,data/riverside_cats/FranT_riv.cat,That is bitwixe an housbonde and his wyf,RIVERSIDE,Present 3rd sg must end in -th
don,doon,v%pr_pl,The Franklin's Tale 818,data/riverside_cats/FranT_riv.cat,As doon thise noble wyves whan hem liketh,RIVERSIDE,Present plural must end in -en or -e
mouen,may,v%pr_pl,The Franklin's Tale 823,data/riverside_cats/FranT_riv.cat,Conforten hire in al that ever they may,RIVERSIDE,Present plural must end in -en or -e
don,doon,v%pr_pl,The Franklin's Tale 827,data/riverside_cats/FranT_riv.cat,They doon to hire with al hire bisynesse,RIVERSIDE,Present plural must end in -en or -e
mouen,may,v%pr_pl,The Franklin's Tale 830,data/riverside_cats/FranT_riv.cat,Men may so longe graven in a stoon,RIVERSIDE,Present plural must end in -en or -e
ben,be,v%pr_3,The Franklin's Tale 831,data/riverside_cats/FranT_riv.cat,Til som figure therinne emprented be,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Franklin's Tale 832,data/riverside_cats/FranT_riv.cat,So longe han they conforted hire til she,RIVERSIDE,Present plural must end in -en or -e
mouen,may,v%pr_3,The Franklin's Tale 836,data/riverside_cats/FranT_riv.cat,She may nat alwey duren in swich rage,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Franklin's Tale 839,data/riverside_cats/FranT_riv.cat,And that he wol come hastily agayn,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 840,data/riverside_cats/FranT_riv.cat,Or elles hadde this sorwe hir herte slayn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
slen,slayn,v%ppl,The Franklin's Tale 840,data/riverside_cats/FranT_riv.cat,Or elles hadde this sorwe hir herte slayn,RIVERSIDE,Strong participle must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 854,data/riverside_cats/FranT_riv.cat,Is ther no ship of so manye as I se,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Franklin's Tale 855,data/riverside_cats/FranT_riv.cat,Wol bryngen hom my lord Thanne were myn herte,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,The Franklin's Tale 864,data/riverside_cats/FranT_riv.cat,And seyn right thus with sorweful sikes colde,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 872,data/riverside_cats/FranT_riv.cat,Why han ye wroght this werk unresonable,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 878,data/riverside_cats/FranT_riv.cat,Han rokkes slayn al be they nat in mynde,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 879,data/riverside_cats/FranT_riv.cat,Which mankynde is so fair part of thy werk,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%pr_pl,The Franklin's Tale 884,data/riverside_cats/FranT_riv.cat,Whiche meenes do no good but evere anoyen,RIVERSIDE,Present plural must end in -en or -e
willen,wol,v%pr_pl,The Franklin's Tale 885,data/riverside_cats/FranT_riv.cat,I woot wel clerkes wol seyn as hem leste,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 886,data/riverside_cats/FranT_riv.cat,By argumentz that al is for the beste,RIVERSIDE,Present 3rd sg must end in -th
kepen,kepe,v%pr_3,The Franklin's Tale 889,data/riverside_cats/FranT_riv.cat,As kepe my lord This my conclusion,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,The Franklin's Tale 894,data/riverside_cats/FranT_riv.cat,Thus wolde she seyn with many a pitous teere,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Franklin's Tale 907,data/riverside_cats/FranT_riv.cat,Which May hadde peynted with his softe shoures,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 910,data/riverside_cats/FranT_riv.cat,Arrayed hadde this gardyn trewely,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
gon,go,v%inf,The Franklin's Tale 921,data/riverside_cats/FranT_riv.cat,For she ne saugh hym on the daunce go,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 928,data/riverside_cats/FranT_riv.cat,As to my doom than is the month of May,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Franklin's Tale 939,data/riverside_cats/FranT_riv.cat,Hadde loved hire best of any creature,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
durren,dorste,v%pt_3,The Franklin's Tale 949,data/riverside_cats/FranT_riv.cat,How that he dorste nat his sorwe telle,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
durren,dorste,v%pt_3,The Franklin's Tale 952,data/riverside_cats/FranT_riv.cat,For Narcisus that dorste nat telle hir wo,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
durren,dorste,v%pt_3,The Franklin's Tale 954,data/riverside_cats/FranT_riv.cat,Ne dorste he nat to hire his wo biwreye,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Franklin's Tale 957,data/riverside_cats/FranT_riv.cat,It may wel be he looked on hir face,RIVERSIDE,Present 3rd sg must end in -th
wenden,wente,v%pt_3,The Franklin's Tale 960,data/riverside_cats/FranT_riv.cat,Nathelees it happed er they thennes wente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Franklin's Tale 963,data/riverside_cats/FranT_riv.cat,And hadde yknowen hym of tyme yoore,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_1,The Franklin's Tale 971,data/riverside_cats/FranT_riv.cat,Hadde went ther nevere I sholde have come agayn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Franklin's Tale 973,data/riverside_cats/FranT_riv.cat,My gerdon is but brestyng of myn herte,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Franklin's Tale 975,data/riverside_cats/FranT_riv.cat,For with a word ye may me sleen or save,RIVERSIDE,Present plural must end in -en or -e
willen,wol,v%pr_pl,The Franklin's Tale 978,data/riverside_cats/FranT_riv.cat,Have mercy sweete or ye wol do me deye,RIVERSIDE,Present plural must end in -en or -e
don,do,v%inf,The Franklin's Tale 978,data/riverside_cats/FranT_riv.cat,Have mercy sweete or ye wol do me deye,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Franklin's Tale 980,data/riverside_cats/FranT_riv.cat,Is this youre wyl quod she and sey ye thus,RIVERSIDE,Present 3rd sg must end in -th
seien,sey,v%pr_pl,The Franklin's Tale 980,data/riverside_cats/FranT_riv.cat,Is this youre wyl quod she and sey ye thus,RIVERSIDE,Present plural must end in -en or -e
gon,goon,v%inf,The Franklin's Tale 994,data/riverside_cats/FranT_riv.cat,That they ne lette ship ne boot to goon,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Franklin's Tale 995,data/riverside_cats/FranT_riv.cat,I seye whan ye han maad the coost so clene,RIVERSIDE,Present plural must end in -en or -e
