headword,word,line_number,filename,context,is_elided,is_final,text_type
ded,dede,The Knight's Tale 1015,data/riverside_cats/KnT_riv.cat,Nat fully quyke ne fully dede they were,False,False,RIVERSIDE
grene,grene,The Knight's Tale 1036,data/riverside_cats/KnT_riv.cat,Than is the lylie upon his stalke grene,False,True,RIVERSIDE
whit,white,The Knight's Tale 1053,data/riverside_cats/KnT_riv.cat,She gadereth floures party white and rede,True,False,RIVERSIDE
red,rede,The Knight's Tale 1053,data/riverside_cats/KnT_riv.cat,She gadereth floures party white and rede,False,True,RIVERSIDE
thikke,thikke,The Knight's Tale 1056,data/riverside_cats/KnT_riv.cat,The grete tour that was so thikke and stroong,True,False,RIVERSIDE
thikke,thikke,The Knight's Tale 1075,data/riverside_cats/KnT_riv.cat,That thurgh a wyndow thikke of many a barre,True,False,RIVERSIDE
square,square,The Knight's Tale 1076,data/riverside_cats/KnT_riv.cat,Of iren greet and square as any sparre,True,False,RIVERSIDE
pale,pale,The Knight's Tale 1082,data/riverside_cats/KnT_riv.cat,That art so pale and deedly on to see,True,False,RIVERSIDE
wikke,wikke,The Knight's Tale 1087,data/riverside_cats/KnT_riv.cat,Som wikke aspect or disposicioun,True,False,RIVERSIDE
lef,leeve,The Knight's Tale 1184,data/riverside_cats/KnT_riv.cat,And soothly leeve brother this is al,False,False,RIVERSIDE
fre,free,The Knight's Tale 1292,data/riverside_cats/KnT_riv.cat,Sith thou art at thy large of prisoun free,False,True,RIVERSIDE
treu,trewe,The Knight's Tale 1326,data/riverside_cats/KnT_riv.cat,That many a trewe man hath doon mescheef,False,False,RIVERSIDE
double,double,The Knight's Tale 1338,data/riverside_cats/KnT_riv.cat,Encressen double wise the peynes stronge,False,False,RIVERSIDE
muche,muche,The Knight's Tale 1359,data/riverside_cats/KnT_riv.cat,So muche sorwe hadde nevere creature,False,False,RIVERSIDE
lene,lene,The Knight's Tale 1362,data/riverside_cats/KnT_riv.cat,That lene he wex and drye as is a shaft,False,False,RIVERSIDE
drie,drye,The Knight's Tale 1362,data/riverside_cats/KnT_riv.cat,That lene he wex and drye as is a shaft,True,False,RIVERSIDE
feble,feble,The Knight's Tale 1369,data/riverside_cats/KnT_riv.cat,So feble eek were his spiritz and so lowe,True,False,RIVERSIDE
loue,lowe,The Knight's Tale 1369,data/riverside_cats/KnT_riv.cat,So feble eek were his spiritz and so lowe,False,True,RIVERSIDE
povre,povre,The Knight's Tale 1409,data/riverside_cats/KnT_riv.cat,And cladde hym as a povre laborer,False,False,RIVERSIDE
double,double,The Knight's Tale 1454,data/riverside_cats/KnT_riv.cat,Who feeleth double soor and hevynesse,False,False,RIVERSIDE
fair,faire,The Knight's Tale 1511,data/riverside_cats/KnT_riv.cat,Welcome be thou faire fresshe May,False,False,RIVERSIDE
fresh,fresshe,The Knight's Tale 1511,data/riverside_cats/KnT_riv.cat,Welcome be thou faire fresshe May,False,False,RIVERSIDE
long,longe,The Knight's Tale 1573,data/riverside_cats/KnT_riv.cat,A longe tyme and after he up sterte,False,False,RIVERSIDE
pale,pale,The Knight's Tale 1578,data/riverside_cats/KnT_riv.cat,As he were wood with face deed and pale,False,True,RIVERSIDE
fals,false,The Knight's Tale 1580,data/riverside_cats/KnT_riv.cat,And seide Arcite false traytour wikke,False,False,RIVERSIDE
wikke,wikke,The Knight's Tale 1580,data/riverside_cats/KnT_riv.cat,And seide Arcite false traytour wikke,False,True,RIVERSIDE
fre,free,The Knight's Tale 1606,data/riverside_cats/KnT_riv.cat,What Verray fool thynk wel that love is free,False,True,RIVERSIDE
mete,mete,The Knight's Tale 1631,data/riverside_cats/KnT_riv.cat,Bothe suffisaunt and mete to darreyne,False,False,RIVERSIDE
ouen,owene,The Knight's Tale 1744,data/riverside_cats/KnT_riv.cat,Youre owene mouth by youre confessioun,False,False,RIVERSIDE
sore,soore,The Knight's Tale 1755,data/riverside_cats/KnT_riv.cat,And saugh hir blody woundes wyde and soore,False,True,RIVERSIDE
wise,wyse,The Knight's Tale 1804,data/riverside_cats/KnT_riv.cat,And yet they wenen for to been ful wyse,False,True,RIVERSIDE
muche,muche,The Knight's Tale 1808,data/riverside_cats/KnT_riv.cat,Kan hem therfore as muche thank as me,False,False,RIVERSIDE
dere,deere,The Knight's Tale 1820,data/riverside_cats/KnT_riv.cat,And eek of Emelye my suster deere,False,True,RIVERSIDE
wroth,wrothe,The Knight's Tale 1840,data/riverside_cats/KnT_riv.cat,Al be ye never so jalouse ne so wrothe,False,True,RIVERSIDE
treu,trewe,The Knight's Tale 1864,data/riverside_cats/KnT_riv.cat,As I shal evene juge been and trewe,False,True,RIVERSIDE
blithe,blithe,The Knight's Tale 1878,data/riverside_cats/KnT_riv.cat,And thus with good hope and with herte blithe,False,True,RIVERSIDE
noble,noble,The Knight's Tale 1885,data/riverside_cats/KnT_riv.cat,That swich a noble theatre as it was,False,False,RIVERSIDE
riche,riche,The Knight's Tale 1911,data/riverside_cats/KnT_riv.cat,An oratorie riche for to see,False,False,RIVERSIDE
noble,noble,The Knight's Tale 1913,data/riverside_cats/KnT_riv.cat,Hath Theseus doon wroght in noble wyse,False,False,RIVERSIDE
bright,brighte,The Knight's Tale 1958,data/riverside_cats/KnT_riv.cat,With wawes grene and brighte as any glas,True,False,RIVERSIDE
kene,kene,The Knight's Tale 1966,data/riverside_cats/KnT_riv.cat,A bowe he bar and arwes brighte and kene,False,True,RIVERSIDE
shene,shene,The Knight's Tale 1994,data/riverside_cats/KnT_riv.cat,Was tonnegreet of iren bright and shene,False,True,RIVERSIDE
gaudi,gaude,The Knight's Tale 2079,data/riverside_cats/KnT_riv.cat,In gaude grene hir statue clothed was,False,False,RIVERSIDE
long,longe,The Knight's Tale 2136,data/riverside_cats/KnT_riv.cat,His shuldres brode his armes rounde and longe,False,True,RIVERSIDE
bright,brighte,The Knight's Tale 2141,data/riverside_cats/KnT_riv.cat,With nayles yelewe and brighte as any gold,True,False,RIVERSIDE
huge,huge,The Knight's Tale 2145,data/riverside_cats/KnT_riv.cat,A wrethe of gold armgreet of huge wighte,False,False,RIVERSIDE
gret,grete,The Knight's Tale 2149,data/riverside_cats/KnT_riv.cat,Twenty and mo as grete as any steer,True,False,RIVERSIDE
stoute,stoute,The Knight's Tale 2154,data/riverside_cats/KnT_riv.cat,Armed ful wel with hertes stierne and stoute,False,True,RIVERSIDE
rounde,rounde,The Knight's Tale 2161,data/riverside_cats/KnT_riv.cat,Couched with perles white and rounde and grete,True,False,RIVERSIDE
gret,grete,The Knight's Tale 2161,data/riverside_cats/KnT_riv.cat,Couched with perles white and rounde and grete,False,True,RIVERSIDE
grene,grene,The Knight's Tale 2175,data/riverside_cats/KnT_riv.cat,Upon his heed he wered of laurer grene,False,True,RIVERSIDE
tame,tame,The Knight's Tale 2178,data/riverside_cats/KnT_riv.cat,An egle tame as any lilye whyt,True,False,RIVERSIDE
tame,tame,The Knight's Tale 2186,data/riverside_cats/KnT_riv.cat,Ful many a tame leon and leopart,False,False,RIVERSIDE
digne,digne,The Knight's Tale 2216,data/riverside_cats/KnT_riv.cat,I mene Venus honurable and digne,False,True,RIVERSIDE
humble,humble,The Knight's Tale 2219,data/riverside_cats/KnT_riv.cat,And doun he kneleth and with humble cheere,False,False,RIVERSIDE
vein,veyne,The Knight's Tale 2240,data/riverside_cats/KnT_riv.cat,Ne renoun in this cas ne veyne glorie,False,False,RIVERSIDE
swete,sweete,The Knight's Tale 2254,data/riverside_cats/KnT_riv.cat,And if ye wol nat so my lady sweete,False,True,RIVERSIDE
dere,deere,The Knight's Tale 2260,data/riverside_cats/KnT_riv.cat,Yif me my love thow blisful lady deere,False,True,RIVERSIDE
grene,grene,The Knight's Tale 2290,data/riverside_cats/KnT_riv.cat,A coroune of a grene ook cerial,True,False,RIVERSIDE
mete,meete,The Knight's Tale 2291,data/riverside_cats/KnT_riv.cat,Upon hir heed was set ful fair and meete,False,True,RIVERSIDE
loue,lowe,The Knight's Tale 2299,data/riverside_cats/KnT_riv.cat,Queene of the regne of Pluto derk and lowe,False,True,RIVERSIDE
chaste,chaste,The Knight's Tale 2304,data/riverside_cats/KnT_riv.cat,Chaste goddesse wel wostow that I,False,False,RIVERSIDE
hot,hoote,The Knight's Tale 2319,data/riverside_cats/KnT_riv.cat,That al hire hoote love and hir desir,False,False,RIVERSIDE
clene,clene,The Knight's Tale 2326,data/riverside_cats/KnT_riv.cat,Bihoold goddesse of clene chastitee,False,False,RIVERSIDE
queinte,queynte,The Knight's Tale 2333,data/riverside_cats/KnT_riv.cat,But sodeynly she saugh a sighte queynte,False,True,RIVERSIDE
fair,faire,The Knight's Tale 2386,data/riverside_cats/KnT_riv.cat,Of faire yonge fresshe Venus free,False,False,RIVERSIDE
yong,yonge,The Knight's Tale 2386,data/riverside_cats/KnT_riv.cat,Of faire yonge fresshe Venus free,False,False,RIVERSIDE
fre,free,The Knight's Tale 2386,data/riverside_cats/KnT_riv.cat,Of faire yonge fresshe Venus free,False,True,RIVERSIDE
riche,riche,The Knight's Tale 2497,data/riverside_cats/KnT_riv.cat,So unkouth and so riche and wroght so weel,True,False,RIVERSIDE
grim,grymme,The Knight's Tale 2519,data/riverside_cats/KnT_riv.cat,Somme seyde he looked grymme and he wolde fighte,True,False,RIVERSIDE
riche,riche,The Knight's Tale 2525,data/riverside_cats/KnT_riv.cat,Heeld yet the chambre of his paleys riche,False,True,RIVERSIDE
large,large,The Knight's Tale 2567,data/riverside_cats/KnT_riv.cat,By ordinance thurghout the citee large,False,True,RIVERSIDE
bright,brighte,The Knight's Tale 2608,data/riverside_cats/KnT_riv.cat,Out goon the swerdes as the silver brighte,False,True,RIVERSIDE
lite,lite,The Knight's Tale 2627,data/riverside_cats/KnT_riv.cat,Whan that hir whelp is stole whan it is lite,False,True,RIVERSIDE
treu,trewe,The Knight's Tale 2657,data/riverside_cats/KnT_riv.cat,I wol be trewe juge and no partie,False,False,RIVERSIDE
heigh,heighe,The Knight's Tale 2661,data/riverside_cats/KnT_riv.cat,For joye of this so loude and heighe withalle,False,False,RIVERSIDE
dere,deere,The Knight's Tale 2763,data/riverside_cats/KnT_riv.cat,And Palamon that was his cosyn deere,False,True,RIVERSIDE
sore,soore,The Knight's Tale 2804,data/riverside_cats/KnT_riv.cat,That dwelled in his herte syk and soore,False,True,RIVERSIDE
olde,olde,The Knight's Tale 2828,data/riverside_cats/KnT_riv.cat,Of olde folk and folk of tendre yeeres,False,False,RIVERSIDE
sote,swoote,The Knight's Tale 2860,data/riverside_cats/KnT_riv.cat,That in that selve grove swoote and grene,True,False,RIVERSIDE
grene,grene,The Knight's Tale 2860,data/riverside_cats/KnT_riv.cat,That in that selve grove swoote and grene,False,True,RIVERSIDE
grene,grene,The Knight's Tale 2875,data/riverside_cats/KnT_riv.cat,Eek on his heed a coroune of laurer grene,False,True,RIVERSIDE
kene,kene,The Knight's Tale 2876,data/riverside_cats/KnT_riv.cat,And in his hond a swerd ful bright and kene,False,True,RIVERSIDE
bar,bare,The Knight's Tale 2877,data/riverside_cats/KnT_riv.cat,He leyde hym bare the visage on the beere,False,False,RIVERSIDE
noble,noble,The Knight's Tale 2888,data/riverside_cats/KnT_riv.cat,The moore noble and riche in his degree,True,False,RIVERSIDE
riche,riche,The Knight's Tale 2888,data/riverside_cats/KnT_riv.cat,The moore noble and riche in his degree,True,False,RIVERSIDE
gret,grete,The Knight's Tale 2892,data/riverside_cats/KnT_riv.cat,Upon thise steedes that weren grete and white,True,False,RIVERSIDE
whit,white,The Knight's Tale 2892,data/riverside_cats/KnT_riv.cat,Upon thise steedes that weren grete and white,False,True,RIVERSIDE
wet,wete,The Knight's Tale 2901,data/riverside_cats/KnT_riv.cat,With slakke paas and eyen rede and wete,False,True,RIVERSIDE
grene,grene,The Knight's Tale 2935,data/riverside_cats/KnT_riv.cat,And thanne with grene wode and spicerye,False,False,RIVERSIDE
huge,huge,The Knight's Tale 2951,data/riverside_cats/KnT_riv.cat,Ne how the Grekes with an huge route,False,False,RIVERSIDE
stable,stable,The Knight's Tale 3004,data/riverside_cats/KnT_riv.cat,That thilke Moevere stable is and eterne,True,False,RIVERSIDE
stable,stable,The Knight's Tale 3009,data/riverside_cats/KnT_riv.cat,But of a thyng that parfit is and stable,False,True,RIVERSIDE
drie,dreye,The Knight's Tale 3024,data/riverside_cats/KnT_riv.cat,The brode ryver somtyme wexeth dreye,False,True,RIVERSIDE
due,due,The Knight's Tale 3044,data/riverside_cats/KnT_riv.cat,And namely that to us alle is due,False,True,RIVERSIDE
ouen,owene,The Knight's Tale 3077,data/riverside_cats/KnT_riv.cat,That gentil Palamon youre owene knyght,False,False,RIVERSIDE
povre,povre,The Knight's Tale 3085,data/riverside_cats/KnT_riv.cat,And though he were a povre bacheler,False,False,RIVERSIDE
dere,deere,The Friar's Tale 1337,data/riverside_cats/FriT_riv.cat,Ne spareth nat myn owene maister deere,False,True,RIVERSIDE
glad,glade,The Friar's Tale 1348,data/riverside_cats/FriT_riv.cat,And they were glade for to fille his purs,False,False,RIVERSIDE
kene,kene,The Friar's Tale 1381,data/riverside_cats/FriT_riv.cat,A bowe he bar and arwes brighte and kene,False,True,RIVERSIDE
dere,deere,The Friar's Tale 1395,data/riverside_cats/FriT_riv.cat,Depardieux quod this yeman deere broother,False,False,RIVERSIDE
softe,softe,The Friar's Tale 1412,data/riverside_cats/FriT_riv.cat,This yeman hym answerde in softe speche,False,False,RIVERSIDE
dere,deere,The Friar's Tale 1424,data/riverside_cats/FriT_riv.cat,Now by my trouthe brother deere seyde he,False,False,RIVERSIDE
streit,streite,The Friar's Tale 1426,data/riverside_cats/FriT_riv.cat,My wages been ful streite and ful smale,True,False,RIVERSIDE
smal,smale,The Friar's Tale 1426,data/riverside_cats/FriT_riv.cat,My wages been ful streite and ful smale,False,True,RIVERSIDE
lef,leeve,The Friar's Tale 1444,data/riverside_cats/FriT_riv.cat,But leeve brother tel me thanne thy name,False,False,RIVERSIDE
lef,leeve,The Friar's Tale 1474,data/riverside_cats/FriT_riv.cat,Ful many a cause leeve sire somonour,False,False,RIVERSIDE
bar,bare,The Friar's Tale 1480,data/riverside_cats/FriT_riv.cat,For brother myn thy wit is al to bare,False,True,RIVERSIDE
dere,deere,The Friar's Tale 1515,data/riverside_cats/FriT_riv.cat,Thou shalt herafterward my brother deere,False,True,RIVERSIDE
treu,trewe,The Friar's Tale 1529,data/riverside_cats/FriT_riv.cat,For to be trewe brother in this cas,False,False,RIVERSIDE
treu,trewe,The Friar's Tale 1534,data/riverside_cats/FriT_riv.cat,Lat hym be trewe and parte it with his brother,True,False,RIVERSIDE
muche,muche,The Friar's Tale 1546,data/riverside_cats/FriT_riv.cat,So muche wo as I have with yow tholed,False,False,RIVERSIDE
dere,deere,The Friar's Tale 1567,data/riverside_cats/FriT_riv.cat,Heere may ye se myn owene deere brother,False,False,RIVERSIDE
olde,olde,The Friar's Tale 1582,data/riverside_cats/FriT_riv.cat,Com out quod he thou olde virytrate,False,False,RIVERSIDE
swete,sweete,The Friar's Tale 1585,data/riverside_cats/FriT_riv.cat,God save you sire what is youre sweete wille,False,False,RIVERSIDE
lite,lite,The Friar's Tale 1600,data/riverside_cats/FriT_riv.cat,I shal no profit han therby but lite,False,True,RIVERSIDE
povre,povre,The Friar's Tale 1608,data/riverside_cats/FriT_riv.cat,Ye knowen wel that I am povre and oold,True,False,RIVERSIDE
povre,povre,The Friar's Tale 1609,data/riverside_cats/FriT_riv.cat,Kithe youre almesse on me povre wrecche,False,False,RIVERSIDE
treu,trewe,The Friar's Tale 1621,data/riverside_cats/FriT_riv.cat,Ne nevere I nas but of my body trewe,False,True,RIVERSIDE
dere,deere,The Friar's Tale 1626,data/riverside_cats/FriT_riv.cat,Now Mabely myn owene mooder deere,False,True,RIVERSIDE
bonde,bonde,The Friar's Tale 1660,data/riverside_cats/FriT_riv.cat,The feend that yow wolde make thral and bonde,False,True,RIVERSIDE
sore,sore,Parliament of Fowls 13,data/riverside_cats/PF_riv.cat,I dar nat seyn his strokes been so sore,False,True,RIVERSIDE
dere,deere,Parliament of Fowls 41,data/riverside_cats/PF_riv.cat,And how his auncestre Affrycan so deere,False,True,RIVERSIDE
lite,lyte,Parliament of Fowls 64,data/riverside_cats/PF_riv.cat,Than bad he hym syn erthe was so lyte,False,True,RIVERSIDE
dere,deere,Parliament of Fowls 76,data/riverside_cats/PF_riv.cat,To comen swiftly to that place deere,False,True,RIVERSIDE
swete,swete,Parliament of Fowls 113,data/riverside_cats/PF_riv.cat,Cytherea thow blysful lady swete,False,True,RIVERSIDE
grene,grene,Parliament of Fowls 130,data/riverside_cats/PF_riv.cat,There grene and lusty May shal evere endure,True,False,RIVERSIDE
drie,drye,Parliament of Fowls 139,data/riverside_cats/PF_riv.cat,There as the fish in prysoun is al drye,False,True,RIVERSIDE
grene,greene,Parliament of Fowls 174,data/riverside_cats/PF_riv.cat,Ech in his kynde of colour fresh and greene,False,True,RIVERSIDE
grene,grene,Parliament of Fowls 184,data/riverside_cats/PF_riv.cat,Upon a ryver in a grene mede,False,False,RIVERSIDE
ded,dede,Parliament of Fowls 187,data/riverside_cats/PF_riv.cat,And colde wellestremes nothyng dede,False,True,RIVERSIDE
long,longe,Parliament of Fowls 230,data/riverside_cats/PF_riv.cat,And upon pilers greete of jasper longe,False,True,RIVERSIDE
fair,fayre,Parliament of Fowls 234,data/riverside_cats/PF_riv.cat,Fayre of hemself and some of hem were gay,True,False,RIVERSIDE
pale,pale,Parliament of Fowls 243,data/riverside_cats/PF_riv.cat,With face pale upon an hil of sond,True,False,RIVERSIDE
neue,newe,Parliament of Fowls 250,data/riverside_cats/PF_riv.cat,Of newe flaume and wel espyed I thenne,False,False,RIVERSIDE
prive,prive,Parliament of Fowls 260,data/riverside_cats/PF_riv.cat,And in a prive corner in disport,False,False,RIVERSIDE
noble,noble,Parliament of Fowls 262,data/riverside_cats/PF_riv.cat,That was ful noble and hautayn of hyre port,True,False,RIVERSIDE
shene,shene,Parliament of Fowls 299,data/riverside_cats/PF_riv.cat,That as of lyght the somer sonne shene,False,True,RIVERSIDE
huge,huge,Parliament of Fowls 312,data/riverside_cats/PF_riv.cat,And that so huge a noyse gan they make,True,False,RIVERSIDE
treu,trewe,Parliament of Fowls 355,data/riverside_cats/PF_riv.cat,The wedded turtil with hire herte trewe,False,True,RIVERSIDE
secre,secre,Parliament of Fowls 395,data/riverside_cats/PF_riv.cat,The wyse and worthi secre trewe as stel,False,False,RIVERSIDE
treu,trewe,Parliament of Fowls 395,data/riverside_cats/PF_riv.cat,The wyse and worthi secre trewe as stel,True,False,RIVERSIDE
red,rede,Parliament of Fowls 442,data/riverside_cats/PF_riv.cat,Ryght as the freshe rede rose newe,False,False,RIVERSIDE
neue,newe,Parliament of Fowls 442,data/riverside_cats/PF_riv.cat,Ryght as the freshe rede rose newe,False,True,RIVERSIDE
dere,deere,Parliament of Fowls 466,data/riverside_cats/PF_riv.cat,Forth with his make or with his lady deere,False,True,RIVERSIDE
treu,trewe,Parliament of Fowls 483,data/riverside_cats/PF_riv.cat,And trewe in al that herte may bethynke,True,False,RIVERSIDE
blithe,blythe,Parliament of Fowls 504,data/riverside_cats/PF_riv.cat,For waterfoul whoso be wroth or blythe,False,True,RIVERSIDE
treu,trewe,Parliament of Fowls 577,data/riverside_cats/PF_riv.cat,The turtle trewe and gonne hire to hem calle,True,False,RIVERSIDE
straunge,straunge,Parliament of Fowls 584,data/riverside_cats/PF_riv.cat,Though that his lady everemore be straunge,False,True,RIVERSIDE
blithe,blythe,Parliament of Fowls 622,data/riverside_cats/PF_riv.cat,Of whom hire lest whoso be wroth or blythe,False,True,RIVERSIDE
long,longe,Parliament of Fowls 661,data/riverside_cats/PF_riv.cat,A yer is nat so longe to endure,False,False,RIVERSIDE
softe,softe,Parliament of Fowls 680,data/riverside_cats/PF_riv.cat,Now welcome somer with thy sonne softe,False,True,RIVERSIDE
softe,softe,Parliament of Fowls 685,data/riverside_cats/PF_riv.cat,Now welcome somer with thy sonne softe,False,True,RIVERSIDE
softe,softe,Parliament of Fowls 690,data/riverside_cats/PF_riv.cat,Now welcome somer with thy sonne softe,False,True,RIVERSIDE
riche,riche,The Squire's Tale 19,data/riverside_cats/SqT_riv.cat,And therto he was hardy wys and riche,False,True,RIVERSIDE
stable,stable,The Squire's Tale 22,data/riverside_cats/SqT_riv.cat,Of his corage as any centre stable,False,True,RIVERSIDE
hot,hoote,The Squire's Tale 51,data/riverside_cats/SqT_riv.cat,In Aries the colerik hoote signe,False,False,RIVERSIDE
shene,sheene,The Squire's Tale 53,data/riverside_cats/SqT_riv.cat,For which the foweles agayn the sonne sheene,False,True,RIVERSIDE
kene,keene,The Squire's Tale 57,data/riverside_cats/SqT_riv.cat,Agayn the swerd of wynter keene and coold,True,False,RIVERSIDE
riche,ryche,The Squire's Tale 61,data/riverside_cats/SqT_riv.cat,And halt his feeste so solempne and so ryche,False,True,RIVERSIDE
deinte,deynte,The Squire's Tale 70,data/riverside_cats/SqT_riv.cat,Ther is som mete that is ful deynte holde,False,False,RIVERSIDE
yong,yonge,The Squire's Tale 88,data/riverside_cats/SqT_riv.cat,Ful bisily they wayten yonge and olde,True,False,RIVERSIDE
olde,olde,The Squire's Tale 88,data/riverside_cats/SqT_riv.cat,Ful bisily they wayten yonge and olde,False,True,RIVERSIDE
dep,depe,The Squire's Tale 155,data/riverside_cats/SqT_riv.cat,Al be his woundes never so depe and wyde,True,False,RIVERSIDE
wid,wyde,The Squire's Tale 155,data/riverside_cats/SqT_riv.cat,Al be his woundes never so depe and wyde,False,True,RIVERSIDE
thikke,thikke,The Squire's Tale 159,data/riverside_cats/SqT_riv.cat,Were it as thikke as is a branched ook,True,False,RIVERSIDE
bright,brighte,The Squire's Tale 170,data/riverside_cats/SqT_riv.cat,His steede which that shoon as sonne brighte,False,True,RIVERSIDE
wise,wyse,The Squire's Tale 376,data/riverside_cats/SqT_riv.cat,Thise olde wommen that been gladly wyse,False,True,RIVERSIDE
sote,soote,The Squire's Tale 389,data/riverside_cats/SqT_riv.cat,Arrayed after the lusty seson soote,False,True,RIVERSIDE
fremed,fremde,The Squire's Tale 429,data/riverside_cats/SqT_riv.cat,Of fremde land and everemoore as she stood,False,False,RIVERSIDE
long,longe,The Squire's Tale 444,data/riverside_cats/SqT_riv.cat,A longe whil to wayten hire she stood,False,False,RIVERSIDE
treu,trewe,The Squire's Tale 465,data/riverside_cats/SqT_riv.cat,And as I am a kynges doghter trewe,False,True,RIVERSIDE
fre,free,The Squire's Tale 489,data/riverside_cats/SqT_riv.cat,But for to obeye unto youre herte free,False,True,RIVERSIDE
stille,stille,The Squire's Tale 497,data/riverside_cats/SqT_riv.cat,Til that the faucon bad hire to be stille,False,True,RIVERSIDE
humble,humble,The Squire's Tale 507,data/riverside_cats/SqT_riv.cat,It was so wrapped under humble cheere,False,False,RIVERSIDE
nice,nyce,The Squire's Tale 525,data/riverside_cats/SqT_riv.cat,Til that myn herte to pitous and to nyce,False,True,RIVERSIDE
treu,trewe,The Squire's Tale 537,data/riverside_cats/SqT_riv.cat,A trewe wight and a theef thenken nat oon,False,False,RIVERSIDE
lite,lite,The Squire's Tale 565,data/riverside_cats/SqT_riv.cat,Al were it never so lite and I it wiste,True,False,RIVERSIDE
muche,muche,The Squire's Tale 586,data/riverside_cats/SqT_riv.cat,That he had felt as muche harm as I,False,False,RIVERSIDE
treu,trewe,The Squire's Tale 588,data/riverside_cats/SqT_riv.cat,But nathelees I thoughte he was so trewe,False,True,RIVERSIDE
propre,propre,The Squire's Tale 610,data/riverside_cats/SqT_riv.cat,Men loven of propre kynde newefangelnesse,False,False,RIVERSIDE
softe,softe,The Squire's Tale 613,data/riverside_cats/SqT_riv.cat,And strawe hir cage faire and softe as silk,True,False,RIVERSIDE
propre,propre,The Squire's Tale 619,data/riverside_cats/SqT_riv.cat,And loven novelries of propre kynde,False,False,RIVERSIDE
fin,fyne,The Squire's Tale 640,data/riverside_cats/SqT_riv.cat,Of herbes preciouse and fyne of hewe,True,False,RIVERSIDE
grene,grene,The Squire's Tale 646,data/riverside_cats/SqT_riv.cat,And al withoute the mewe is peynted grene,False,True,RIVERSIDE
povre,povre,The Nun's Priest's Tale 2821,data/riverside_cats/NPT_riv.cat,A povre wydwe somdeel stape in age,False,False,RIVERSIDE
narwe,narwe,The Nun's Priest's Tale 2822,data/riverside_cats/NPT_riv.cat,Was whilom dwellyng in a narwe cotage,False,False,RIVERSIDE
simple,symple,The Nun's Priest's Tale 2826,data/riverside_cats/NPT_riv.cat,In pacience ladde a ful symple lyf,False,False,RIVERSIDE
deinte,deyntee,The Nun's Priest's Tale 2835,data/riverside_cats/NPT_riv.cat,No deyntee morsel passed thurgh hir throte,False,False,RIVERSIDE
drie,drye,The Nun's Priest's Tale 2848,data/riverside_cats/NPT_riv.cat,With stikkes and a drye dych withoute,False,False,RIVERSIDE
fair,faire,The Nun's Priest's Tale 2870,data/riverside_cats/NPT_riv.cat,Was cleped faire damoysele Pertelote,False,False,RIVERSIDE
swete,sweete,The Nun's Priest's Tale 2879,data/riverside_cats/NPT_riv.cat,In sweete accord My lief is faren in londe,True,False,RIVERSIDE
wise,wise,The Nun's Priest's Tale 2914,data/riverside_cats/NPT_riv.cat,To han housbondes hardy wise and free,True,False,RIVERSIDE
fre,free,The Nun's Priest's Tale 2914,data/riverside_cats/NPT_riv.cat,To han housbondes hardy wise and free,False,True,RIVERSIDE
secre,secree,The Nun's Priest's Tale 2915,data/riverside_cats/NPT_riv.cat,And secree and no nygard ne no fool,True,False,RIVERSIDE
red,rede,The Nun's Priest's Tale 2928,data/riverside_cats/NPT_riv.cat,Of youre rede colera pardee,False,False,RIVERSIDE
lite,lyte,The Nun's Priest's Tale 2932,data/riverside_cats/NPT_riv.cat,Of contek and of whelpes grete and lyte,False,True,RIVERSIDE
dere,deere,The Nun's Priest's Tale 3006,data/riverside_cats/NPT_riv.cat,Now help me deere brother or I dye,False,False,RIVERSIDE
wid,wyde,The Nun's Priest's Tale 3015,data/riverside_cats/NPT_riv.cat,Bihoold my bloody woundes depe and wyde,False,True,RIVERSIDE
pale,pale,The Nun's Priest's Tale 3023,data/riverside_cats/NPT_riv.cat,With a ful pitous face pale of hewe,True,False,RIVERSIDE
treu,trewe,The Nun's Priest's Tale 3024,data/riverside_cats/NPT_riv.cat,And truste wel his dreem he foond ful trewe,False,True,RIVERSIDE
treu,trewe,The Nun's Priest's Tale 3050,data/riverside_cats/NPT_riv.cat,O blisful God that art so just and trewe,False,True,RIVERSIDE
dere,deere,The Nun's Priest's Tale 3105,data/riverside_cats/NPT_riv.cat,And therfore faire Pertelote so deere,False,True,RIVERSIDE
long,longe,The Nun's Priest's Tale 3149,data/riverside_cats/NPT_riv.cat,But thilke tale is al to longe to telle,False,False,RIVERSIDE
large,large,The Nun's Priest's Tale 3159,data/riverside_cats/NPT_riv.cat,Of o thyng God hath sent me large grace,False,False,RIVERSIDE
softe,softe,The Nun's Priest's Tale 3167,data/riverside_cats/NPT_riv.cat,For whan I feele anyght your softe syde,False,False,RIVERSIDE
narwe,narwe,The Nun's Priest's Tale 3169,data/riverside_cats/NPT_riv.cat,For that oure perche is maad so narwe allas,True,False,RIVERSIDE
treu,trewe,The Nun's Priest's Tale 3211,data/riverside_cats/NPT_riv.cat,This storie is also trewe I undertake,True,False,RIVERSIDE
fals,false,The Nun's Priest's Tale 3228,data/riverside_cats/NPT_riv.cat,False dissymulour o Greek Synon,False,False,RIVERSIDE
simple,symple,The Nun's Priest's Tale 3245,data/riverside_cats/NPT_riv.cat,Nedely clepe I symple necessitee,False,False,RIVERSIDE
fre,free,The Nun's Priest's Tale 3246,data/riverside_cats/NPT_riv.cat,Or elles if free choys be graunted me,False,False,RIVERSIDE
